IMDScore,IncDepriv,EmpDepriv,EduSklDepriv,HealthDepriv,CrimScore,HousServDepriv,LivEnvDepriv,ChildIncDepriv,OldPplIncDepriv,ChildYPDepriv,AdultSklDepriv,GeoBarDepriv,WiderBarDepriv,IndoorDepriv,OutdoorDepriv,Cluster
13.715,0.094,0.076,13.52,-0.262,0.078,19.734,27.561,0.113,0.133,-0.287,0.303,-0.008,0.745,0.504,0.39,3
21.529,0.142,0.117,20.486,-0.177,0.867,18.557,28.488,0.201,0.214,0.399,0.289,-0.342,1.253,0.467,0.551,3
16.949,0.108,0.064,10.471,-0.095,0.836,22.303,33.092,0.153,0.191,0.106,0.172,0.052,1.155,0.702,0.522,3
21.559,0.128,0.08,5.315,-0.782,0.482,33.923,60.012,0.184,0.203,-0.317,0.115,-0.082,3.543,0.888,1.908,3
22.422,0.146,0.168,1.362,-0.182,0.274,27.521,36.251,0.091,0.105,-1.285,0.148,-0.244,2.773,0.736,0.742,3
13.073,0.079,0.076,11.728,-0.59,0.595,13.393,29.763,0.103,0.15,0.2,0.176,-0.232,-0.205,0.274,0.977,3
26.398,0.214,0.155,11.481,0.195,0.449,30.964,22.652,0.248,0.314,-0.155,0.258,-0.183,3.234,0.049,0.671,3
22.831,0.181,0.119,17.968,-0.015,0.626,25.937,21.353,0.245,0.206,0.106,0.308,-1.428,3.375,-0.175,0.803,3
9.43,0.064,0.039,2.517,-1.248,0.046,12.813,47.792,0.125,0.135,-0.703,0.071,-1.238,0.89,0.886,1.373,3
15.984,0.07,0.059,5.244,-0.693,-0.079,36.684,51.826,0.074,0.102,-0.807,0.224,1.303,-0.473,1.601,-0.31,3
13.971,0.118,0.072,9.074,-0.855,-0.15,32.581,18.828,0.172,0.208,-0.84,0.288,-0.317,3.738,-0.082,0.473,3
27.608,0.139,0.111,9.853,0.656,0.774,24.801,61.558,0.186,0.221,-0.211,0.239,-0.459,2.615,1.511,1.033,3
16.641,0.07,0.057,7.595,0.528,0.383,26.866,40.134,0.229,0.156,-0.244,0.197,-0.476,2.977,1.164,-0.025,3
19.377,0.151,0.1,11.62,-0.049,0.388,21.42,34.148,0.208,0.237,0.146,0.194,-0.99,2.49,0.43,1.101,3
32.699,0.148,0.123,4.162,0.406,0.447,30.039,35.9185,0.116,0.294,-1.018,0.218,0.256,5.179,1.791,0.856,3
23.371,0.159,0.107,19.307,0.69,0.443,12.149,39.598,0.236,0.265,0.576,0.226,-1.071,0.662,1.068,0.242,3
25.614,0.137,0.096,15.149,-0.143,1.137,34.538,43.599,0.16,0.26,-0.024,0.291,-0.45,4.222,0.848,1.122,3
25.263,0.133,0.125,23.356,0.728,0.835,11.061,37.927,0.111,0.214,0.039,0.375,-0.705,0.074,0.874,0.583,3
13.114,0.102,0.095,4.135,-0.884,0.189,12.719,34.701,0.146,0.076,-0.471,0.112,-0.874,0.656,0.333,1.285,3
26.069,0.127,0.091,31.299,-0.019,1.217,16.211,53.479,0.185,0.129,0.711,0.356,-1.198,1.591,1.007,1.607,3
22.89,0.099,0.06,8.446,-0.365,0.948,33.061,51.1185,0.198,0.185,0.016,0.108,-1.459,4.513,1.214,1.797,3
19.089,0.146,0.087,5.105,-0.389,-0.29,18.885,62.253,0.193,0.349,-0.389,0.146,-1.897,2.211,1.109,1.486,3
10.843,0.049,0.05,0.99,-0.546,0.442,21.679,39.88,0.046,0.088,-1.133,0.069,-0.843,2.44,0.547,1.372,3
24.25,0.027,0.031,7.174,0.42,1.627,32.379,10.646,0.026,0.29,-0.135,0.141,-0.135,3.386,1.47,1.581,3
10.923,0.088,0.058,9.752,-0.917,-0.106,11.914,38.412,0.128,0.13,0.142,0.084,-1.377,0.739,0.586,1.192,3
17.62,0.142,0.091,7.954,-0.299,0.942,19.018,21.59,0.308,0.206,-0.422,0.235,-0.507,1.598,0.214,0.322,3
16.787,0.13,0.086,9.077,-0.536,-0.016,28.123,34.811,0.199,0.209,-0.073,0.193,-0.506,3.218,0.771,0.53,3
18.148,0.113,0.096,4.085,0.243,0.492,23.745,33.258,0.078,0.203,-0.62,0.171,-0.076,1.749,0.519,0.886,3
27.714,0.199,0.137,16.588,0.359,0.853,23.446,37.135,0.237,0.275,0.322,0.248,0.198,0.957,0.996,0.184,3
13.826,0.086,0.069,2.945,0.108,0.537,7.616,38.889,0.087,0.19,-0.664,0.109,-0.542,-1.24,0.931,0.535,3
11.268,0.075,0.054,0.885,-0.645,0.217,27.511,29.438,0.098,0.118,-1.28,0.103,-0.169,2.642,0.271,0.954,3
22.91,0.125,0.109,16.621,0.692,1.035,7.359,32.854,0.121,0.222,0.041,0.301,-0.729,-0.961,0.641,0.628,3
20.143,0.096,0.095,11.681,-0.686,-1.205,34.547,62.262,0.117,0.11,-0.372,0.287,1.242,-0.779,2.164,-2.167,3
35.416,0.156,0.132,8.913,0.66,1.801,27.857,34.353,0.264,0.203,-0.043,0.178,-1.419,3.715,1.277,1.1485,3
29.801,0.18,0.155,6.069,0.72,-0.57,29.536,51.1185,0.175,0.249,-0.609,0.222,-1.835,4.02,1.359,1.69,3
25.834,0.118,0.082,24.683,0.416,1.334,27.856,36.813,0.223,0.192,0.513,0.319,-0.717,3.377,0.876,0.47,3
9.42,0.045,0.028,2.762,-1.739,0.47,17.776,44.591,0.034,0.089,-0.641,0.047,-0.18,0.745,0.681,1.52,3
11.584,0.059,0.038,0.862,-1.149,1.068,16.916,37.57,0.083,0.108,-1.203,0.077,-0.579,1.263,0.174,1.762,3
16.76,0.112,0.079,2.116,-0.433,0.678,20.882,44.532,0.165,0.201,-0.859,0.112,-0.94,2.352,0.758,1.375,3
24.503,0.173,0.125,13.51,0.103,0.857,26.663,29.374,0.213,0.228,-0.581,0.327,-0.945,3.332,0.279,0.936,3
29.84,0.191,0.112,13.392,0.236,1.314,28.845,47.877,0.361,0.379,0.355,0.154,-1.527,3.886,0.825,1.506,3
8.22,0.032,0.025,6.731,-0.638,0.143,21.315,31.139,0.084,0.126,-0.135,0.096,-0.257,1.653,0.166,1.232,3
19.01,0.161,0.08,5.544,0.136,-0.403,28.238,41.989,0.305,0.282,-0.391,0.169,-1.112,3.687,0.799,1.093,3
9.687,0.089,0.066,3.548,-1.018,0.274,18.206,17.71,0.082,0.181,-1.07,0.208,-1.092,1.935,-0.308,0.604,3
16.933,0.096,0.084,10.184,-0.599,1.303,15.684,24.918,0.114,0.109,-0.505,0.28,-0.066,-0.084,0.289,0.529,3
27.985,0.086,0.039,13.6235,0.052,0.469,40.077,56.015,0.428,0.355,0.013,0.329,-0.111,4.56,1.34,1.034,3
7.769,0.04,0.026,4.797,-0.612,-0.121,11.92,41.243,0.067,0.191,-0.344,0.063,-0.867,0.471,0.866,0.888,3
28.173,0.189,0.149,11.076,0.261,0.951,34.832,25.077,0.242,0.24,-0.259,0.266,-0.181,3.892,0.171,0.725,3
27.499,0.173,0.112,17.161,-0.21,-0.287,33.278,36.211,0.225,0.376,0.183,0.285,0.326,5.382,0.776,0.65,3
25.346,0.149,0.073,8.041,-0.415,1.207,40.329,47.189,0.285,0.228,-0.228,0.205,0.057,4.31,0.831,1.438,3
22.156,0.126,0.113,19.401,0.0,0.539,16.331,49.039,0.181,0.155,0.338,0.287,-0.206,0.479,1.448,-0.001,3
21.349,0.184,0.08,11.108,0.223,0.776,22.417,30.356,0.379,0.292,0.211,0.136,-0.763,2.52,-0.028,1.384,3
26.523,0.224,0.123,11.284,0.512,0.552,24.111,35.425,0.4,0.314,0.113,0.195,-1.415,3.069,0.159,1.589,3
17.563,0.134,0.095,3.207,0.047,0.381,18.567,37.697,0.188,0.203,-0.817,0.172,-0.969,1.941,0.547,1.202,3
17.829,0.12,0.065,24.421,-0.649,0.514,17.086,44.467,0.208,0.311,0.964,0.172,-0.769,1.511,1.014,0.856,3
29.445,0.209,0.132,10.001,0.519,0.814,24.459,51.279,0.37,0.337,0.052,0.179,-1.476,3.131,0.879,1.686,3
20.133,0.157,0.112,3.754,0.163,0.6,22.944,28.312,0.189,0.299,-0.635,0.16,-0.939,2.716,0.032,1.164,3
23.793,0.128,0.078,4.278,-0.157,0.981,31.906,59.739,0.262,0.217,-0.476,0.13,-0.1,3.236,1.058,2.032,3
34.287,0.24,0.172,5.87,0.245,0.933,33.777,54.821,0.343,0.13,-0.32,0.158,-1.285,4.579,0.845,2.084,3
23.221,0.17,0.139,23.085,0.003,0.016,16.516,39.601,0.174,0.265,-0.043,0.381,-1.134,1.625,0.917,0.635,3
24.352,0.158,0.116,17.124,-0.209,1.737,15.015,20.709,0.214,0.218,-0.265,0.342,-0.788,1.089,-0.181,0.75,3
9.467,0.066,0.052,0.677,-0.644,0.169,21.271,29.388,0.053,0.158,-1.426,0.103,-0.39,1.877,0.077,1.2,3
23.549,0.126,0.099,19.914,0.639,0.496,29.39,33.232,0.146,0.208,-0.16,0.361,-0.82,3.733,0.154,1.409,3
32.523,0.203,0.113,3.839,0.63,1.547,32.729,48.805,0.422,0.282,-0.635,0.164,-1.722,4.497,0.36,1.309,3
27.496,0.166,0.119,12.712,0.38,1.064,32.157,36.574,0.284,0.345,0.313,0.152,-0.805,4.177,0.371,1.379,3
13.624,0.067,0.057,5.083,-0.147,0.627,17.865,42.53,0.096,0.136,-0.328,0.098,-1.311,2.034,0.597,1.5,3
19.873,0.139,0.088,12.632,-0.413,0.406,38.61,22.878,0.22,0.179,0.0,0.249,0.489,2.927,0.312,0.279,3
6.729,0.05,0.042,1.384,-0.618,-0.046,15.975,25.138,0.061,0.094,-1.064,0.106,-1.949,1.67,-0.053,0.997,3
14.531,0.078,0.069,21.845,-0.254,0.263,9.417,39.259,0.112,0.093,0.428,0.301,-1.543,0.182,0.778,0.907,3
30.889,0.113,0.101,1.103,0.273,1.254,39.332,51.1185,0.265,0.259,-1.295,0.129,-1.337,5.238,2.151,1.797,3
22.218,0.09,0.087,11.031,0.25,-0.919,45.76,48.426,0.066,0.115,-0.381,0.279,0.589,-3.433,1.498,-0.355,3
20.674,0.153,0.101,13.329,-0.447,0.541,28.219,34.765,0.245,0.316,0.23,0.209,-0.542,3.269,0.179,1.502,3
16.878,0.079,0.044,4.847,-0.043,1.182,12.546,51.429,0.15,0.344,-0.336,0.062,-0.91,0.644,0.817,1.845,3
29.327,0.174,0.143,14.321,0.172,1.796,13.857,38.813,0.232,0.239,-0.099,0.291,-0.022,-0.751,0.626,1.157,3
16.468,0.109,0.114,4.24,0.061,-0.049,19.137,33.846,0.103,0.154,-0.599,0.172,0.023,0.53,0.989,-0.251,3
22.337,0.149,0.093,12.235,-0.305,0.511,32.919,44.388,0.191,0.257,-0.44,0.301,-1.183,4.438,0.787,1.299,3
17.397,0.13,0.111,1.253,0.386,-0.23,9.187,41.444,0.042,0.276,-1.534,0.159,-0.961,-0.152,1.236,-0.142,3
15.308,0.097,0.058,14.674,0.217,-0.139,15.517,43.974,0.119,0.253,0.294,0.22,-1.148,1.437,1.304,-0.055,3
23.591,0.168,0.13,10.148,-0.172,0.631,31.071,31.811,0.202,0.316,-0.151,0.234,-0.837,4.011,0.331,1.063,3
8.214,0.04,0.039,1.508,-0.85,0.476,12.67,36.601,0.041,0.081,-0.991,0.093,-1.082,0.788,0.405,1.33,3
16.158,0.101,0.09,2.926,0.069,-0.253,16.56,50.313,0.087,0.169,-0.897,0.173,0.105,-0.414,1.094,1.144,3
23.742,0.162,0.103,12.623,-0.319,0.278,41.293,36.965,0.191,0.307,0.255,0.181,0.649,2.916,0.469,1.261,3
28.331,0.175,0.123,8.093,-0.228,0.353,33.357,51.1185,0.347,0.228,-0.144,0.185,-1.614,4.568,1.311,1.797,3
15.662,0.083,0.094,11.074,-0.253,0.129,5.312,49.794,0.078,0.157,-0.296,0.271,-0.478,-2.565,1.43,0.152,3
17.572,0.113,0.094,9.178,-0.417,0.911,25.85,20.219,0.131,0.21,-0.535,0.268,-0.065,2.118,-0.168,0.691,3
24.224,0.184,0.125,22.218,0.039,0.492,22.706,32.235,0.294,0.182,0.375,0.316,-1.249,2.805,0.587,0.675,3
18.238,0.165,0.085,16.952,-0.847,0.432,28.135,20.498,0.22,0.242,-0.041,0.316,-1.5,3.766,-0.24,0.794,3
14.594,0.076,0.071,12.499,-0.545,0.056,6.089,57.053,0.137,0.09,0.154,0.214,-0.502,-2.0,1.606,0.373,3
31.76,0.179,0.173,17.242,0.847,0.775,17.603,51.844,0.168,0.202,0.199,0.284,-0.633,1.479,1.326,0.723,3
15.582,0.103,0.104,17.393,-0.099,-0.292,9.132,33.818,0.098,0.177,-0.272,0.345,-0.596,-0.619,0.38,1.148,3
21.129,0.117,0.097,18.618,-0.028,0.396,17.619,53.913,0.147,0.165,-0.361,0.365,-0.049,0.363,1.312,0.93,3
17.516,0.072,0.044,6.812,-0.78,-0.863,42.235,62.456,0.065,0.112,-0.579,0.233,1.516,0.072,2.168,-1.638,3
13.499,0.109,0.056,1.612,-0.862,0.364,26.25,36.242,0.158,0.195,-1.182,0.151,-0.911,3.24,0.679,0.853,3
24.058,0.154,0.133,21.107,0.322,0.122,21.672,40.516,0.216,0.215,0.41,0.295,0.142,0.743,1.09,0.272,3
21.564,0.163,0.117,5.566,-0.165,0.885,23.564,32.053,0.227,0.199,-0.369,0.163,-1.824,3.022,0.236,1.215,3
13.891,0.085,0.071,3.141,-1.071,0.31,35.215,26.468,0.08,0.18,-0.964,0.188,-0.017,3.646,-0.059,1.11,3
14.415,0.107,0.09,6.286,-0.189,0.007,11.481,38.137,0.142,0.164,-0.269,0.159,-0.797,0.289,0.815,0.737,3
15.628,0.043,0.026,20.185,0.781,0.596,16.278,35.738,0.082,0.232,0.813,0.062,-0.459,0.949,0.771,0.62,3
22.541,0.132,0.099,10.054,0.055,0.231,24.19,60.318,0.154,0.161,0.092,0.163,-0.573,2.639,1.364,1.303,3
27.903,0.142,0.072,33.09,0.197,1.473,15.883,54.886,0.307,0.214,1.196,0.25,-0.303,0.582,1.278,1.086,3
12.222,0.076,0.063,3.396,-0.607,-0.119,9.25,54.209,0.076,0.112,-0.907,0.189,-0.824,-0.262,1.504,0.395,3
16.105,0.093,0.081,13.993,0.19,0.019,10.535,43.487,0.14,0.108,0.157,0.241,-0.218,-1.125,1.175,0.343,3
14.499,0.102,0.089,9.796,-0.038,-0.008,14.232,32.083,0.123,0.136,-0.119,0.221,-0.163,-0.173,0.388,1.002,3
15.396,0.111,0.076,6.141,-0.136,-0.533,21.154,47.148,0.113,0.202,-0.217,0.116,-1.437,2.585,1.344,0.188,3
19.136,0.125,0.072,21.712,0.223,-0.49,16.46,52.927,0.214,0.138,0.753,0.213,-1.103,1.602,1.256,0.977,3
17.865,0.121,0.071,14.043,0.332,0.82,16.946,25.072,0.358,0.292,0.164,0.241,-0.318,0.855,0.633,-0.281,3
11.537,0.03,0.022,0.201,-1.127,1.444,15.315,34.235,0.044,0.086,-1.689,0.056,-0.429,0.693,0.289,1.311,3
18.763,0.143,0.097,14.091,-0.286,-0.302,25.688,40.053,0.238,0.126,-0.612,0.336,0.024,1.909,0.742,1.053,3
21.517,0.124,0.072,13.418,-0.2,1.016,32.099,38.033,0.199,0.245,-0.332,0.306,-1.229,4.329,0.677,1.006,3
25.491,0.132,0.099,19.12,-0.183,1.776,26.264,28.741,0.178,0.155,0.351,0.28,-0.094,2.272,0.231,0.95,3
27.758,0.163,0.155,12.001,0.667,0.752,20.079,44.315,0.129,0.221,-0.1,0.257,-0.535,1.844,1.275,0.09,3
23.488,0.186,0.119,12.774,-0.135,0.972,25.471,23.446,0.297,0.17,-0.502,0.313,-1.192,3.233,0.322,0.321,3
14.687,0.113,0.095,12.283,-0.276,0.072,10.39,30.631,0.105,0.208,0.095,0.224,-1.121,0.274,0.489,0.709,3
18.391,0.123,0.094,18.132,-0.632,0.941,20.456,23.967,0.175,0.203,-0.006,0.325,-1.205,2.397,-0.508,1.276,3
9.588,0.016,0.005,0.582,-0.365,0.297,24.322,49.184,0.022,0.034,-1.44,0.093,-0.556,2.646,0.632,2.024,3
15.431,0.107,0.082,6.94,-0.139,-0.795,22.463,45.24,0.061,0.186,-0.436,0.217,0.347,0.181,1.491,-1.595,3
24.024,0.155,0.125,22.274,0.314,0.14,9.642,51.889,0.185,0.232,0.31,0.328,-1.332,0.182,1.606,-0.32,3
15.593,0.064,0.042,2.48,0.375,0.092,19.991,60.624,0.15,0.282,-0.72,0.081,-0.4095,2.433,1.356,1.356,3
14.018,0.065,0.065,13.855,0.331,0.399,7.496,35.529,0.083,0.157,0.379,0.159,-1.359,-0.379,0.76,0.629,3
29.254,0.186,0.102,14.629,0.142,0.04,27.380000000000003,50.997,0.382,0.271,0.317,0.213,0.245,4.961,1.158,1.059,3
16.154,0.134,0.111,6.509,-0.57,0.299,20.888,24.296,0.182,0.155,-0.354,0.191,-0.828,2.281,0.165,0.66,3
32.986,0.201,0.138,14.148,0.477,1.491,26.442,47.281,0.252,0.228,0.209,0.232,-1.661,3.491,0.582,1.946,3
14.564,0.122,0.111,2.214,0.047,-0.512,25.294,12.391,0.14,0.158,-1.224,0.18,-0.473,2.719,-0.306,0.025,3
27.26,0.199,0.13,15.41,-0.036,1.205,26.819,28.641,0.253,0.25,-0.145,0.311,-0.988,3.38,0.264,0.898,3
16.529,0.075,0.08,8.463,0.141,0.751,25.514,27.727,0.078,0.113,-0.606,0.264,0.628,-0.277,-0.353,1.472,3
23.233,0.157,0.102,22.731,0.403,0.642,20.292,32.612,0.271,0.206,0.657,0.262,-0.418,1.725,0.526,0.822,3
20.864,0.131,0.125,4.736,0.419,0.193,27.12,32.254,0.079,0.21,-0.57,0.182,-0.209,2.644,0.732,0.372,3
31.302,0.165,0.131,22.115,0.377,0.947,21.65,35.9185,0.251,0.206,0.498,0.29,-0.531,2.121,1.75,0.823,3
12.133,0.081,0.072,13.347,-0.536,0.536,11.601,22.624,0.101,0.125,-0.14,0.283,-1.63,0.718,0.311,0.25,3
18.013,0.13,0.1,5.031,-0.321,0.603,26.334,28.898,0.209,0.169,-0.629,0.201,-1.115,3.353,0.138,1.089,3
12.192,0.08,0.046,9.339,-0.984,0.451,28.97,24.955,0.084,0.166,-1.173,0.305,-1.033,3.77,0.004,0.918,3
16.546,0.069,0.091,2.514,0.192,0.608,16.449,45.332,0.059,0.1,-1.531,0.201,-1.02,1.56,1.072,0.788,3
9.9,0.054,0.044,3.294,-0.773,0.016,15.451,47.748,0.087,0.092,-0.756,0.166,-0.327,0.534,1.231,0.598,3
20.934,0.155,0.095,6.213,-0.138,0.785,27.819,34.664,0.208,0.268,-0.41,0.195,-1.001,3.555,0.42,1.155,3
11.246,0.072,0.056,8.913,-1.375,0.633,14.863,33.5,0.089,0.098,0.068,0.091,-0.787,1.05,0.204,1.368,3
23.782,0.102,0.079,0.996,1.181,0.386,18.5,32.926,0.073,0.335,-1.461,0.14,-1.545,2.105,1.553,1.168,3
8.664,0.048,0.048,0.365,-0.485,0.552,7.952,32.023,0.032,0.12,-1.561,0.077,-1.252,-0.292,0.374,1.014,3
13.558,0.089,0.072,0.949,-0.143,0.362,15.861,39.907,0.117,0.252,-1.205,0.093,-1.355,1.575,0.474,1.494,3
16.04,0.074,0.049,3.903,-0.484,0.11,26.024,38.1615,0.139,0.196,-0.467,0.071,-1.889,3.433,1.429,1.471,3
21.034,0.15,0.083,4.525,-0.177,1.114,27.749,33.331,0.223,0.289,-0.874,0.215,-0.95,3.52,0.006,1.602,3
17.244,0.097,0.066,12.201,-0.684,0.646,41.217,16.738,0.151,0.186,-0.717,0.32,0.605,3.033,-0.303,0.507,3
16.117,0.097,0.096,4.819,-0.078,0.521,17.93,35.981,0.116,0.146,-0.949,0.227,-0.305,1.041,0.696,0.797,3
12.323,0.073,0.072,0.909,0.164,0.254,12.683,34.132,0.057,0.182,-1.378,0.123,-0.945,0.703,0.718,0.586,3
11.606,0.071,0.066,5.798,-0.192,-0.222,12.598,42.219,0.066,0.122,-0.592,0.214,-0.36,-0.11,1.231,-0.003,3
12.163,0.08,0.064,1.746,-0.604,0.489,16.215,38.737,0.076,0.147,-0.917,0.092,-1.774,1.703,0.264,1.73,3
16.628,0.097,0.057,7.533,-0.745,0.581,37.935,32.611,0.132,0.193,-0.734,0.259,-0.236,4.449,0.504,0.857,3
36.262,0.188,0.113,16.762,0.349,2.007,41.755,48.902,0.294,0.404,0.344,0.245,-0.899,5.363,0.542,1.343,3
20.136,0.103,0.081,15.781,-0.29,0.401,45.712,18.747,0.12,0.124,-0.071,0.306,0.778,3.268,-0.116,0.502,3
20.136,0.086,0.046,29.493,0.636,0.079,18.387,54.214,0.337,0.229,0.98,0.271,-0.095,0.674,1.422,0.644,3
19.257,0.103,0.062,6.184,0.022,-0.112,24.961,26.178,0.075,0.281,-0.215,0.12,-0.364,2.529,1.717,1.033,3
13.494,0.101,0.053,8.334,-0.415,-0.087,20.286,44.305,0.232,0.174,0.023,0.08,-0.545,1.901,0.671,1.515,3
35.398,0.232,0.154,12.743,0.414,1.188,35.949,49.304,0.281,0.35,0.135,0.223,-0.839,4.717,0.716,1.874,3
8.976,0.067,0.05,1.32,-1.849,0.246,17.096,35.76,0.069,0.117,-1.05,0.091,-0.85,1.575,0.541,1.058,3
29.928,0.252,0.151,11.038,-0.021,0.351,37.956,36.617,0.394,0.212,-0.071,0.236,-1.696,5.128,0.157,1.696,3
17.622,0.117,0.082,14.509,-0.395,0.728,8.761,44.057,0.178,0.147,-0.122,0.296,-1.088,-0.17,1.122,0.549,3
30.231,0.115,0.131,14.298,1.046,0.472,22.565,30.598,0.129,0.255,0.107,0.257,-1.317,2.798,1.591,1.701,3
13.836,0.123,0.082,4.125,-0.735,-0.034,22.399,31.874,0.184,0.14,-0.529,0.145,-0.548,2.291,0.386,0.983,3
17.063,0.101,0.084,19.753,0.033,0.056,19.869,36.118,0.12,0.155,0.156,0.322,-0.192,1.237,0.637,0.915,3
20.738,0.132,0.116,7.877,0.342,0.835,23.359,21.5,0.185,0.104,-0.479,0.24,-0.119,1.771,0.126,0.456,3
9.16,0.069,0.043,2.755,-0.498,-0.289,20.264,34.189,0.083,0.154,-0.84,0.156,0.14,0.426,0.834,0.307,3
17.288,0.101,0.09,13.29,-0.097,0.52,24.253,28.815,0.147,0.11,-0.003,0.261,0.362,0.559,0.136,1.086,3
13.662,0.089,0.09,5.364,-0.088,0.125,7.087,37.551,0.099,0.122,-0.608,0.207,-0.383,-1.937,1.065,0.003,3
11.773,0.088,0.05,6.155,-1.074,0.34,32.003,17.661,0.101,0.172,-0.909,0.248,0.078,2.903,-0.188,0.477,3
30.351,0.169,0.144,3.133,0.487,0.734,42.298,46.58,0.199,0.243,-1.016,0.193,0.146,4.422,1.179,0.635,3
15.362,0.125,0.077,5.914,-0.601,0.426,28.82,23.218,0.125,0.254,-1.458,0.264,-0.574,3.404,-0.144,0.925,3
26.338,0.178,0.123,7.249,0.223,1.379,22.057,34.823,0.267,0.113,-0.25,0.188,0.3,0.27,0.756,0.571,3
13.757,0.114,0.076,2.704,-0.866,0.373,30.474,17.241,0.118,0.198,-1.923,0.212,0.185,2.389,-0.67,0.827,3
35.375,0.198,0.139,7.207,0.273,1.666,24.257,43.0045,0.347,0.316,-0.25,0.187,-1.336,3.076,1.374,1.486,3
17.036,0.143,0.086,11.633,-0.17,0.444,24.928,18.177,0.21,0.202,-0.21,0.268,-0.692,2.869,-0.076,0.399,3
21.812,0.179,0.137,3.291,0.085,0.275,24.317,31.926,0.182,0.325,-0.802,0.173,-0.787,2.846,0.324,1.084,3
17.172,0.133,0.101,12.509,0.141,0.14,10.431,31.485,0.139,0.334,0.089,0.23,-1.263,0.353,0.893,-0.255,3
22.208,0.108,0.13,8.915,0.169,0.986,21.539,36.361,0.084,0.14,-0.513,0.262,-0.164,1.523,0.759,0.703,3
29.601,0.198,0.101,13.811,0.414,0.415,42.112,49.698,0.276,0.391,-0.144,0.29,-1.661,4.404,0.788,1.749,3
17.427,0.159,0.099,7.647,-0.209,0.484,23.484,15.713,0.186,0.23,-0.812,0.266,-1.092,2.87,-0.387,0.483,3
19.483,0.176,0.116,8.716,-0.667,0.488,25.45,22.874,0.271,0.186,-0.167,0.208,-0.24,2.402,-0.165,0.917,3
20.564,0.144,0.114,22.756,-0.138,0.2,12.847,40.818,0.193,0.221,0.183,0.351,-0.343,-0.088,0.972,0.626,3
17.204,0.075,0.062,16.874,-0.584,0.058,28.644,55.015,0.148,0.108,0.165,0.285,-0.131,2.761,1.57,0.278,3
20.934,0.123,0.119,15.732,-0.303,0.628,11.776,49.093,0.167,0.11,-0.076,0.306,-0.729,0.287,1.614,-1.552,3
31.286,0.217,0.153,11.782,0.733,1.016,23.902,40.093,0.298,0.2915,0.135,0.203,-1.64,3.066,0.337,1.734,3
24.937,0.172,0.152,23.108,0.567,-0.128,7.452,40.147,0.187,0.188,0.459,0.311,-1.176,-0.488,0.991,0.516,3
24.167,0.157,0.094,15.334,-0.134,0.958,39.168,23.809,0.254,0.214,-0.305,0.326,0.176,3.879,-0.741,1.394,3
19.056,0.12,0.076,19.716,-0.248,0.684,23.652,36.24,0.205,0.232,0.501,0.254,-0.411,2.35,0.886,0.383,3
25.672,0.178,0.125,17.596,0.928,-0.382,7.201,51.672,0.301,0.276,0.41,0.242,-0.556,-1.358,1.441,0.334,3
15.176,0.085,0.097,11.974,-0.155,-0.412,12.847,45.471,0.08,0.127,-0.074,0.252,-0.12,-0.708,1.34,-0.002,3
26.732,0.133,0.124,20.531,0.371,0.777,20.723,54.784,0.141,0.178,0.059,0.343,-0.081,1.156,1.325,0.971,3
11.353,0.078,0.063,7.844,-0.614,-0.8,18.374,43.116,0.109,0.144,-0.358,0.223,-0.644,1.638,1.036,0.679,3
13.688,0.056,0.032,5.536,-0.221,0.86,21.548,43.708,0.113,0.181,-0.589,0.208,-0.649,2.247,0.837,1.148,3
14.149,0.072,0.051,1.323,-0.427,0.592,21.381,51.201,0.091,0.159,-1.055,0.094,-0.845,2.674,1.128,1.143,3
23.258,0.124,0.087,19.205,0.135,0.739,24.932,50.868,0.206,0.173,0.226,0.305,-0.556,2.75,1.382,0.456,3
24.196,0.154,0.094,17.077,-0.004,0.603,36.276,38.227,0.209,0.344,0.202,0.281,-0.246,4.222,0.631,1.105,3
20.183,0.107,0.07,3.272,1.226,0.142,12.891,49.127,0.399,0.368,-1.193,0.208,-0.381,1.028,1.234,0.716,3
10.302,0.085,0.058,4.081,-0.429,0.112,11.14,32.602,0.105,0.18,-0.54,0.147,-0.823,0.232,0.951,-0.307,3
9.535,0.074,0.06,6.349,-0.905,0.307,16.707,22.393,0.113,0.081,-0.615,0.229,-0.92,1.552,0.251,0.345,3
16.082,0.123,0.105,2.919,-0.451,0.35,30.193,15.049,0.121,0.193,-0.89,0.172,0.018,2.736,-0.523,0.535,3
12.686,0.085,0.071,9.527,-0.699,0.54,20.84,23.512,0.088,0.151,-0.436,0.263,-0.203,1.462,-0.189,0.997,3
14.317,0.09,0.084,6.948,-0.098,-0.492,20.814,40.158,0.161,0.105,-0.578,0.235,0.267,0.084,1.322,-1.161,3
25.812,0.134,0.091,17.785,0.913,0.779,19.757,50.079,0.222,0.289,0.655,0.13,-1.507,2.344,0.653,2.066,3
10.984,0.063,0.054,10.353,-0.612,0.742,17.406,20.997,0.15,0.069,0.13,0.156,-0.87,1.652,-0.113,0.709,3
21.334,0.092,0.079,18.836,-0.24,-0.844,39.417,57.159,0.106,0.131,0.551,0.224,1.535,-0.82,1.874,-1.076,3
15.014,0.121,0.069,13.285,-0.978,0.63,28.028,14.648,0.159,0.252,-0.596,0.326,-0.431,3.11,-0.367,0.358,3
22.379,0.125,0.077,15.524,-0.151,1.107,29.04,40.603,0.169,0.227,0.385,0.21,-0.669,3.535,0.688,1.191,3
