IMDScore,IncDepriv,EmpDepriv,EduSklDepriv,HealthDepriv,CrimScore,HousServDepriv,LivEnvDepriv,ChildIncDepriv,OldPplIncDepriv,ChildYPDepriv,AdultSklDepriv,GeoBarDepriv,WiderBarDepriv,IndoorDepriv,OutdoorDepriv,Cluster
25.251,0.154,0.128,19.604,1.166,1.044,32.607,45.375,0.208,0.402,1.368,0.489,-0.542,4.014,1.234,0.355,1
31.767,0.286,0.166,26.345,-0.332,0.225,37.516,23.773,0.407,0.292,0.302,0.371,-0.955,4.959,0.02,0.807,1
22.591,0.139,0.139,27.2325,1.494,1.451,13.904,10.792,0.198,0.284,1.282,0.524,-0.738,0.797,-0.417,-0.047,1
34.253,0.228,0.2,26.553,1.434,0.774,19.602,1.63,0.256,0.334,0.308,0.373,0.332,-0.538,-1.292,-1.219,1
29.046,0.243,0.141,35.616,0.547,0.389,22.726,16.824,0.396,0.186,0.674,0.405,-0.437,2.205,0.024,0.102,1
38.397,0.225,0.113,42.812,0.936,0.341,22.736,23.984,0.283,0.186,0.56,0.481,-0.258,1.93,0.436,0.138,1
34.95,0.269,0.177,32.747,0.769,0.709,22.382,28.608,0.332,0.313,0.283,0.433,-0.311,1.957,0.391,0.694,1
28.321,0.226,0.185,32.064,0.597,-0.132,19.813,11.138,0.34,0.228,0.793,0.348,-0.613,1.888,-0.451,0.041,1
30.075,0.19,0.175,39.5,0.669,0.035,27.088,19.761,0.206,0.249,0.864,0.408,0.536,0.536,0.277,-0.023,1
29.542,0.193,0.186,27.836,1.288,0.231,13.087,9.772,0.223,0.197,0.523,0.352,-0.695,0.559,-0.382,-0.262,1
29.788,0.239,0.184,19.728,0.469,0.19,15.128,39.747,0.365,0.26,0.264,0.305,-0.684,1.001,1.18,-0.142,1
19.044,0.1065,0.238,15.389,1.267,1.55,23.736,10.33,0.154,0.214,1.615,0.452,-0.159,1.933,-0.145,-0.696,1
27.133,0.182,0.148,33.752,0.773,0.337,23.591,10.875,0.186,0.262,0.618,0.396,0.12,1.237,-0.351,-0.125,1
32.306,0.233,0.163,32.465,1.342,0.402,16.337,16.693,0.297,0.356,0.131,0.449,-1.211,1.62,-0.242,0.443,1
30.281,0.216,0.195,31.617,0.737,0.497,19.165,9.69,0.332,0.17,0.611,0.376,0.206,-0.096,-0.717,0.105,1
24.243,0.186,0.124,23.886,-0.116,0.57,23.758,30.161,0.28,0.203,0.244,0.354,-0.133,1.882,0.521,0.612,1
34.988,0.242,0.16,13.428,0.087,1.122,37.334,47.943,0.369,0.231,-0.19,0.291,-1.628,5.049,1.091,0.955,1
13.948,0.087,0.083,11.654,1.351,0.884,20.042,23.764,0.422,0.387,1.532,0.483,-1.745,2.426,1.73,0.692,1
30.455,0.16,0.148,28.662,0.747,1.196,9.896,41.683,0.159,0.266,0.6,0.347,-0.587,-0.415,1.323,-0.595,1
25.568,0.173,0.126,30.951,0.545,0.622,27.797,7.417,0.212,0.338,0.378,0.405,0.245,1.706,-1.304,0.131,1
26.522,0.171,0.153,26.022,0.567,0.956,15.185,16.471,0.233,0.199,0.182,0.384,-0.095,-0.118,-0.483,0.64,1
34.394,0.233,0.206,50.449,0.537,0.281,27.125,11.234,0.281,0.221,1.381,0.401,0.572,0.397,-0.045,-0.805,1
27.569,0.194,0.149,18.713,0.392,0.367,36.441,19.495,0.301,0.175,0.274,0.29,0.547,2.4,-0.251,0.715,1
46.004,0.143,0.228,51.183,1.17,0.388,32.386,9.341,0.2155,0.302,0.997,0.483,0.288,2.451,-1.52,0.389,1
25.046,0.193,0.151,29.11,0.058,-0.562,26.498,27.167,0.278,0.233,0.455,0.376,-0.15,2.434,0.687,-0.133,1
32.79,0.239,0.158,40.386,1.169,0.362,10.685,26.535,0.329,0.257,0.75,0.435,-0.399,-0.563,0.679,-0.201,1
43.265,0.284,0.206,29.5775,0.58,0.569,23.922,44.599,0.305,0.237,1.877,0.418,-1.296,3.011,0.84,1.216,1
33.234,0.232,0.199,36.676,1.086,0.141,20.185,14.918,0.216,0.281,0.534,0.435,-0.584,1.923,-0.335,0.356,1
31.951,0.222,0.184,34.519,0.491,0.382,25.414,28.816,0.25,0.205,0.285,0.449,0.247,1.223,0.612,0.284,1
31.948,0.191,0.243,29.5775,1.484,1.284,35.377,17.789,0.458,0.344,1.493,0.507,0.301,2.914,-0.47,0.746,1
34.873,0.246,0.194,51.151,0.901,-0.012,18.904,21.419,0.285,0.265,1.185,0.449,-0.179,0.989,0.409,-0.143,1
21.5525,0.154,0.1445,43.113,1.444,1.09,31.525,25.395,0.185,0.372,0.733,0.461,0.609,1.233,0.745,-0.832,1
34.62,0.252,0.16,55.655,0.392,-0.16,36.151,19.149,0.365,0.29,1.813,0.349,0.524,2.418,-0.14,0.568,1
21.388,0.1625,0.135,52.823,1.146,0.955,25.001,47.725,0.438,0.211,1.293,0.441,-1.643,3.241,1.345,0.248,1
27.833,0.211,0.155,18.543,0.28,0.843,13.867,37.676,0.279,0.317,0.381,0.265,-0.932,0.952,0.97,0.318,1
25.833,0.181,0.139,37.369,0.281,0.092,23.33,23.555,0.269,0.152,0.856,0.389,0.292,0.6,0.27,0.433,1
34.622,0.216,0.184,32.784,1.587,0.323,14.205,25.454,0.253,0.35,1.064,0.29,-0.27,0.101,0.379,0.423,1
26.632,0.215,0.129,18.696,0.391,0.909,23.527,19.772,0.29,0.249,0.01,0.33,-0.403,2.313,0.117,0.292,1
45.44,0.305,0.231,38.37,1.719,0.866,20.22,23.855,0.418,0.332,0.711,0.423,-0.941,2.228,-0.239,1.073,1
25.251,0.154,0.246,38.481,0.947,0.716,44.802,43.631,0.434,0.209,0.494,0.456,0.121,4.809,0.981,0.851,1
35.878,0.241,0.163,36.086,0.176,1.463,19.874,41.076,0.361,0.184,0.735,0.399,-1.19,2.283,0.967,0.658,1
22.111,0.294,0.145,38.997,1.131,1.092,15.076,21.856,0.349,0.314,0.761,0.421,-1.325,1.41,1.937,0.13,1
30.977,0.228,0.193,14.481,0.365,0.359,20.203,48.102,0.259,0.272,-0.432,0.327,-0.252,1.425,1.546,-0.796,1
24.929,0.203,0.128,37.294,0.183,0.374,11.275,24.464,0.335,0.144,1.207,0.306,-0.219,-0.872,0.182,0.65,1
24.677,0.182,0.133,37.489,0.686,-0.077,12.603,17.973,0.234,0.23,0.818,0.398,-0.379,-0.074,0.3,-0.389,1
34.809,0.169,0.139,31.212,1.01,0.882,11.062,15.761,0.19,0.294,0.476,0.393,-0.624,-0.037,1.835,1.003,1
38.839,0.253,0.217,42.964,1.419,0.848,11.477,12.379,0.317,0.236,0.789,0.452,-0.94,0.419,-0.025,-0.547,1
42.715,0.286,0.208,50.404,1.13,0.889,22.215,30.212,0.409,0.205,1.16,0.447,-0.461,2.136,0.24,1.063,1
33.54,0.254,0.197,21.199,1.017,-0.523,15.143,47.035,0.341,0.285,0.253,0.324,0.236,-1.542,1.494,-0.665,1
46.688,0.303,0.2,41.058,0.821,1.673,19.744,53.929,0.394,0.332,0.934,0.41,-0.732,1.989,1.401,0.68,1
14.512,0.099,0.107,46.079,2.067,0.304,10.191,41.214,0.418,0.349,1.114,0.419,-0.915,0.081,1.185,0.038,1
21.388,0.1625,0.135,56.388,1.254,0.845,20.975,44.269,0.212,0.407,0.843,0.536,-1.282,2.527,1.043,0.761,1
35.311,0.245,0.165,37.736,1.05,-0.442,45.756,4.574,0.328,0.316,0.802,0.403,1.388,1.39,-0.712,-0.963,1
29.017,0.182,0.167,52.761,0.838,-0.462,13.606,17.793,0.224,0.233,0.954,0.501,-0.037,-0.779,0.309,-0.467,1
40.345,0.289,0.234,46.522,0.695,0.574,15.898,35.388,0.397,0.301,1.258,0.391,-1.558,1.62,1.048,-0.261,1
20.116,0.1245,0.223,18.984,0.684,0.788,22.428,54.753,0.166,0.233,1.525,0.534,0.03,1.24,1.226,1.203,1
37.744,0.248,0.207,20.1275,0.952,-0.17,10.495,25.753,0.336,0.278,1.54,0.493,-1.0,0.22,0.491,0.22,1
39.523,0.271,0.235,6.43,0.662,0.68,18.21,9.58,0.371,0.212,1.664,0.421,-0.296,1.086,-0.179,-0.82,1
25.672,0.313,0.137,44.35,1.694,1.399,14.784,46.415,0.339,0.399,0.677,0.478,-0.14,-0.098,1.085,0.846,1
27.545,0.206,0.141,43.115,0.095,0.687,18.555,18.083,0.329,0.204,0.833,0.446,-0.721,1.746,-0.088,0.408,1
25.513,0.21,0.146,41.0,0.307,-0.36,25.376,1.84,0.406,0.144,1.121,0.369,0.492,0.297,-1.366,-1.014,1
38.827,0.267,0.228,35.949,1.106,0.729,10.598,30.428,0.324,0.281,0.449,0.44,-0.295,-0.863,0.56,0.561,1
33.849,0.195,0.188,38.879,1.304,0.246,17.495,28.973,0.265,0.197,0.863,0.402,0.189,-0.489,0.608,0.311,1
34.801,0.227,0.207,41.559,0.468,0.239,14.544,47.759,0.272,0.252,0.864,0.426,-0.687,0.878,1.313,0.365,1
31.7,0.16,0.148,37.196,0.833,1.411,24.682,11.037,0.155,0.258,0.973,0.363,0.161,1.343,-0.118,-0.588,1
34.844,0.231,0.148,51.723,0.766,0.187,20.836,46.279,0.412,0.206,1.707,0.331,-1.469,2.542,0.938,1.152,1
36.578,0.233,0.222,28.14,1.622,0.322,9.225,23.837,0.267,0.252,-0.023,0.426,-0.94,-0.159,0.601,-0.393,1
29.66,0.175,0.156,38.299,0.97,1.034,10.787,9.869,0.281,0.194,0.632,0.435,-0.178,-1.18,-1.004,0.298,1
26.505,0.19,0.151,21.957,1.289,0.148,8.484,14.359,0.253,0.297,0.27,0.33,-0.332,-1.506,-0.12,0.016,1
20.116,0.1245,0.251,18.984,1.256,1.664,18.04,41.749,0.439,0.306,1.617,0.486,-0.247,0.946,1.071,0.462,1
46.981,0.087,0.098,10.809,1.063,-0.625,18.414,4.376,0.418,0.356,1.266,0.506,0.141,-0.051,-1.019,-0.526,1
19.044,0.1065,0.101,35.867,1.461,0.922,21.235,36.801,0.154,0.266,0.413,0.444,-1.201,2.546,1.097,-0.256,1
27.813,0.213,0.171,41.404,0.622,0.093,10.402,11.625,0.231,0.263,0.881,0.422,-0.414,-0.603,-0.075,-0.566,1
19.53,0.32,0.133,37.545,2.023,0.49,11.173,41.65,0.381,0.37,0.377,0.463,-1.949,0.645,1.065,0.469,1
19.044,0.279,0.249,35.122,1.647,1.74,23.774,48.132,0.319,0.355,0.873,0.363,-1.123,2.927,1.331,0.343,1
28.536,0.1755,0.1325,46.663,1.469,0.57,20.942,35.006,0.235,0.2745,0.493,0.514,-0.712,2.092,0.59,0.906,1
34.441,0.228,0.195,38.601,0.693,0.813,22.735,21.708,0.303,0.29,0.921,0.388,0.263,0.566,0.511,-0.445,1
37.032,0.258,0.164,11.435,1.118,0.981,33.827,38.719,0.447,0.256,-0.116,0.25,-0.666,4.306,0.317,1.643,1
25.771,0.197,0.148,17.673,0.204,0.323,35.168,12.764,0.268,0.228,-0.007,0.32,0.167,3.219,-0.428,0.213,1
25.687,0.215,0.177,31.494,0.769,-1.0,12.237,6.05,0.344,0.191,0.535,0.386,-0.585,0.205,-0.907,-0.272,1
36.892,0.249,0.21,18.488,0.203,-0.056,20.604,36.754,0.345,0.26,1.062,0.539,0.279,-0.023,1.05,-0.052,1
25.783,0.186,0.138,25.858,0.154,0.458,18.229,38.081,0.239,0.219,0.938,0.225,-0.397,1.277,0.874,0.596,1
45.363,0.306,0.224,37.393,1.382,0.997,28.638,25.869,0.324,0.381,0.255,0.476,0.025,2.46,0.531,0.144,1
35.975,0.212,0.159,16.508,0.254,1.597,38.523,38.403,0.254,0.268,-0.215,0.331,-1.137,5.118,0.357,1.549,1
35.382,0.237,0.213,44.07,0.741,0.006,29.463,17.535,0.3,0.279,0.68,0.476,-0.054,2.755,0.056,0.138,1
24.886,0.194,0.166,38.53,0.317,-0.576,15.705,13.468,0.275,0.172,0.297,0.48,-0.039,-0.16,0.035,-0.463,1
40.629,0.294,0.208,24.122,0.589,1.04,37.468,29.751,0.372,0.373,0.374,0.337,-0.827,4.894,0.067,1.241,1
39.711,0.267,0.1445,44.034,1.173,-0.253,21.548,2.839,0.388,0.242,0.388,0.508,0.35,-0.079,-1.538,-0.564,1
30.418,0.167,0.19,30.808,1.192,0.394,9.453,25.794,0.13,0.284,0.573,0.374,-0.802,-0.23,0.666,-0.285,1
30.392,0.187,0.172,36.284,0.786,0.943,11.096,19.725,0.236,0.249,0.397,0.45,-0.223,-0.916,-0.004,0.462,1
39.309,0.242,0.216,53.077,0.969,0.504,34.273,5.769,0.309,0.167,1.47,0.403,0.984,0.3,-0.624,-0.736,1
31.177,0.267,0.129,11.799,0.145,1.002,33.311,36.06,0.458,0.344,-0.157,0.263,-0.662,4.235,-0.32,1.309,1
29.073,0.211,0.152,26.642,1.064,0.411,3.057,29.825,0.299,0.248,0.241,0.382,-1.551,-1.89,0.519,0.583,1
32.814,0.244,0.172,47.517,0.696,0.643,7.016,22.897,0.33,0.198,1.094,0.436,-0.386,-1.958,0.104,0.624,1
28.214,0.186,0.156,38.129,0.517,-0.096,28.833,20.099,0.288,0.167,0.945,0.379,0.604,0.657,0.306,-0.046,1
35.556,0.22,0.206,30.104,1.387,0.82,20.852,9.388,0.248,0.271,0.495,0.379,0.211,0.322,-0.592,-0.043,1
35.52,0.219,0.147,24.531,0.532,1.371,39.875,26.758,0.311,0.341,0.519,0.316,-0.653,5.067,0.055,1.015,1
18.341,0.319,0.101,28.002,1.126,1.647,37.159,8.895,0.379,0.334,1.019,0.53,0.612,2.314,-0.999,0.183,1
33.432,0.23,0.188,49.593,0.628,-0.074,29.29,14.112,0.317,0.238,0.947,0.479,0.638,0.629,-0.06,-0.124,1
31.079,0.222,0.185,17.814,0.42,-0.37,13.226,20.722,0.315,0.204,1.276,0.481,-0.658,0.549,0.523,-0.78,1
24.344,0.267,0.232,19.9295,1.217,1.034,9.039,31.0475,0.228,0.311,1.256,0.54,-0.94,-0.205,1.845,0.484,1
33.404,0.223,0.163,46.051,0.417,1.037,23.024,21.716,0.364,0.129,1.227,0.393,-0.096,1.66,-0.048,0.696,1
33.556,0.241,0.157,24.622,0.636,1.101,36.963,8.793,0.323,0.386,0.134,0.376,0.36,3.024,-0.969,0.158,1
31.627,0.195,0.214,26.203,1.504,-0.133,14.112,10.386,0.178,0.25,0.636,0.314,-0.022,-0.669,-0.673,0.153,1
11.797,0.304,0.082,37.515,0.866,1.112,26.276,52.72,0.325,0.245,0.784,0.404,0.12,1.769,1.686,-0.731,1
25.251,0.154,0.128,48.739,1.029,1.206,34.578,31.135,0.414,0.347,0.534,0.523,-0.11,3.73,0.497,0.74,1
29.89,0.186,0.131,32.375,1.746,-0.347,23.449,10.958,0.433,0.382,0.595,0.385,0.298,0.606,-0.453,0.018,1
40.723,0.306,0.212,37.948,0.514,1.31,27.684,13.917,0.363,0.339,0.983,0.37,0.021,2.285,0.096,-0.56,1
34.806,0.248,0.15,19.802,0.526,0.249,43.453,44.865,0.351,0.371,0.21,0.314,-1.262,4.394,1.016,0.881,1
32.128,0.222,0.207,47.511,0.942,-0.046,13.263,7.039,0.354,0.111,0.899,0.471,-0.41,0.168,-0.625,-0.407,1
44.589,0.269,0.085,31.229,2.035,0.738,16.743,14.826,0.294,0.369,0.37,0.409,-0.335,0.846,-0.065,-0.012,1
27.674,0.212,0.15,35.697,0.367,0.559,18.512,18.594,0.332,0.235,0.86,0.372,-0.739,1.755,-0.118,0.49,1
34.896,0.248,0.161,19.615,0.253,0.993,33.056,46.549,0.367,0.3,-0.119,0.354,-1.513,4.52,1.047,0.944,1
24.344,0.331,0.143,41.339,1.003,1.145,6.587,49.703,0.369,0.199,0.777,0.439,-0.797,-1.119,1.345,0.462,1
44.179,0.299,0.197,31.235,0.69,1.597,42.817,15.713,0.434,0.219,0.638,0.368,0.604,3.296,0.044,-0.08,1
25.134,0.191,0.168,14.478,0.521,0.408,12.625,27.218,0.178,0.294,-0.501,0.332,-0.73,0.497,0.582,0.178,1
23.915,0.18,0.137,29.422,-0.046,0.853,5.938,21.87,0.311,0.178,0.625,0.351,-0.524,-2.003,0.207,0.363,1
47.626,0.303,0.102,17.238,1.046,0.728,26.965,13.098,0.333,0.379,1.651,0.441,0.283,1.429,0.148,-1.173,1
38.429,0.264,0.176,18.469,0.742,0.811,18.442,26.256,0.453,0.22,1.466,0.474,-0.573,1.571,0.249,0.718,1
27.563,0.194,0.148,35.669,0.605,-0.244,19.497,33.174,0.229,0.283,0.498,0.431,-0.331,1.436,0.805,0.275,1
9.389,0.305,0.219,47.942,1.316,1.449,12.41,62.648,0.421,0.345,1.171,0.423,-0.765,0.483,1.489,1.172,1
48.408,0.303,0.245,43.886,1.427,0.614,25.855,47.468,0.373,0.393,0.739,0.466,-1.27,3.325,1.143,0.804,1
23.66,0.325,0.148,24.459,1.54,0.826,10.871,15.245,0.198,0.227,1.708,0.54,-0.065,-1.649,-0.389,0.441,1
27.95,0.166,0.171,23.186,0.696,0.843,13.582,27.854,0.134,0.217,0.091,0.367,-0.603,0.559,0.715,-0.121,1
28.014,0.212,0.161,24.446,0.613,-0.124,30.389,17.681,0.293,0.239,0.448,0.328,0.736,0.485,0.353,-0.711,1
33.422,0.206,0.124,24.568,0.268,1.267,38.742,38.128,0.327,0.328,0.315,0.351,-1.189,5.15,0.62,1.113,1
20.6835,0.134,0.121,19.924,1.162,1.018,11.613,33.377,0.17,0.311,1.199,0.545,-0.513,-0.077,0.706,0.541,1
38.462,0.181,0.162,18.211,0.563,1.714,25.64,33.339,0.225,0.264,0.256,0.287,-0.458,2.759,1.618,1.324,1
15.379,0.101,0.113,13.953,1.708,0.186,14.117,36.113,0.156,0.268,1.949,0.499,-1.189,1.16,0.951,0.195,1
25.251,0.154,0.233,19.604,1.02,0.451,30.039,52.639,0.342,0.209,0.418,0.344,-0.719,2.871,1.053,1.42,1
27.826,0.173,0.143,24.266,2.04,1.152,8.465,32.983999999999995,0.219,0.358,1.401,0.477,-1.666,-0.049,1.883,0.501,1
46.104,0.294,0.232,29.9335,0.968,0.961,25.943,32.121,0.353,0.323,0.631,0.559,-0.283,2.567,0.451,0.898,1
20.116,0.1245,0.116,18.984,1.924,1.335,20.173,33.518,0.346,0.156,1.205,0.525,-0.39,1.661,0.664,0.641,1
42.678,0.263,0.209,41.638,1.151,0.083,36.033,45.285,0.311,0.317,0.948,0.412,0.022,3.716,1.08,0.759,1
31.282,0.205,0.174,49.009,0.884,-0.518,24.071,16.946,0.283,0.234,1.476,0.362,0.434,0.22,-0.064,0.246,1
38.78,0.279,0.238,42.287,1.098,0.441,19.159,9.822,0.339,0.258,1.064,0.394,-0.165,1.011,-0.914,0.249,1
26.522,0.167,0.147,30.317,0.651,0.557,20.301,20.577,0.268,0.149,0.758,0.336,-0.031,0.927,0.3,0.031,1
29.508,0.175,0.153,26.443,0.641,0.926,17.696,37.208,0.184,0.259,0.086,0.4,-0.516,1.347,0.684,0.919,1
42.404,0.274,0.1155,20.225,1.646,0.273,20.776,36.558,0.243,0.235,0.437,0.277,-0.165,1.36,0.774,0.684,1
23.604,0.174,0.111,44.453,0.374,-0.47,16.942,25.673,0.229,0.274,1.163,0.393,-0.267,0.745,0.726,-0.603,1
40.892,0.246,0.233,49.577,1.2,0.876,17.188,20.47,0.239,0.294,0.986,0.473,0.044,-0.027,0.054,0.461,1
48.269,0.214,0.21,22.54,2.056,1.353,22.808,28.2425,0.387,0.17,0.681,0.252,-1.058,2.751,1.592,1.181,1
38.081,0.232,0.144,38.663,0.983,0.948,30.648,45.509,0.224,0.2745,0.428,0.465,-0.824,3.937,1.03,0.901,1
28.76,0.208,0.148,33.41,0.438,0.62,21.727,26.061,0.26,0.276,0.447,0.418,-0.603,2.228,0.496,0.242,1
32.358,0.235,0.174,42.347,0.668,0.386,20.773,23.487,0.369,0.211,0.532,0.481,0.195,0.36,0.499,-0.09,1
18.833,0.144,0.126,20.674,0.939,-0.0895,21.271,62.543,0.189,0.305,1.582,0.444,-0.523,2.051,1.985,-0.235,1
27.168,0.176,0.122,23.96,0.696,0.351,25.953,37.624,0.209,0.258,0.427,0.326,-1.171,3.305,0.941,0.388,1
25.699,0.229,0.186,29.719,-0.07,-0.048,9.677,17.722,0.262,0.233,0.489,0.376,-0.757,-0.225,0.321,-0.541,1
19.8375,0.135,0.133,47.03,1.479,0.717,15.722,6.892,0.384,0.357,0.981,0.453,-1.213,1.507,-1.127,-0.007,1
28.14,0.212,0.172,32.06,1.017,-0.267,15.19,11.909,0.299,0.187,0.643,0.375,-1.13,1.357,-0.667,0.322,1
28.235,0.243,0.156,11.286,-0.279,-0.864,26.676,5.015,0.421,0.156,1.882,0.351,0.246,1.494,-0.818,-0.603,1
24.466,0.22,0.139,38.259,-0.402,0.255,20.509,12.384,0.295,0.302,0.847,0.399,-0.169,1.313,-0.109,-0.312,1
32.431,0.241,0.223,21.574,1.127,-0.215,12.523,23.037,0.272,0.294,0.109,0.348,-0.464,0.082,0.518,-0.217,1
49.078,0.154,0.22,47.206,1.222,0.543,35.495,37.916,0.444,0.209,0.876,0.472,-0.417,4.319,0.923,0.458,1
31.472,0.231,0.161,15.032,0.653,0.368,36.535,30.895,0.291,0.327,-0.199,0.312,-1.162,4.9,-0.143,1.546,1
32.464,0.212,0.205,19.36,1.041,0.121,5.977,47.126,0.219,0.233,-0.089,0.348,-0.844,-1.285,1.443,-0.28,1
38.446,0.256,0.2,35.24,1.052,0.028,12.166,59.934,0.25,0.1785,0.121,0.472,-1.163,0.716,1.587,0.706,1
27.294,0.179,0.149,40.5,0.166,0.511,19.066,28.805,0.302,0.139,1.205,0.343,-0.197,1.066,0.721,-0.004,1
23.359,0.184,0.121,38.339,0.123,0.439,17.841,11.346,0.325,0.127,0.74,0.418,-0.555,1.431,-0.875,0.395,1
25.251,0.154,0.128,41.935,1.744,0.918,35.977,39.745,0.208,0.209,0.636,0.465,-0.362,4.327,1.047,0.322,1
40.97,0.208,0.249,54.242,1.423,-0.678,23.505,31.468,0.359,0.186,0.955,0.51,0.592,-0.68,0.92,-0.384,1
39.929,0.247,0.178,36.476,1.244,1.149,11.329,48.377,0.314,0.362,1.106,0.325,-0.703,0.139,1.225,0.673,1
43.914,0.262,0.192,49.845,1.341,1.078,13.694,49.579,0.374,0.231,1.044,0.465,-1.536,1.167,1.172,0.908,1
46.322,0.284,0.107,46.358,1.646,-0.511,19.733,15.004,0.32,0.289,1.029,0.438,0.313,-0.399,0.199,-0.713,1
16.08,0.091,0.0785,48.047,1.985,-0.091,17.365,26.017,0.431,0.1485,1.05,0.449,-1.393,1.88,2.339,0.309,1
35.615,0.267,0.177,36.78,0.131,0.649,35.309,30.256,0.438,0.191,0.866,0.381,-0.372,4.245,0.221,1.093,1
23.671,0.161,0.136,31.005,0.611,0.146,9.589,24.338,0.252,0.211,0.772,0.341,-0.771,-0.232,0.105,0.749,1
28.402,0.217,0.148,40.595,0.501,0.583,23.844,2.771,0.326,0.227,0.798,0.429,-0.73,2.726,-1.195,-0.81,1
45.346,0.116,0.242,41.806,1.312,0.599,19.29,9.715,0.453,0.172,0.711,0.453,-0.379,1.475,-0.645,0.046,1
35.368,0.227,0.163,42.125,0.561,0.196,14.06,23.459,0.204,0.393,0.624,0.468,-1.744,1.265,1.786,0.689,1
22.6685,0.136,0.133,27.977,1.55,1.484,19.932,58.709,0.449,0.307,1.943,0.504,-1.257,2.32,1.813,-0.208,1
44.256,0.275,0.122,22.8515,1.339,0.8,11.992,14.704,0.315,0.321,0.576,0.3685,-1.173,0.68,-0.327,0.326,1
33.899,0.221,0.2,11.791,0.525,0.249,26.729,3.223,0.263,0.198,1.2,0.499,0.07,1.99,-1.391,-0.533,1
38.429,0.296,0.216,47.367,0.632,1.092,10.147,11.612,0.437,0.278,0.669,0.501,-1.1,0.198,-0.378,0.011,1
33.362,0.255,0.178,50.999,-0.155,0.803,25.931,13.265,0.357,0.301,1.366,0.409,-0.355,2.676,-0.315,0.147,1
33.532,0.226,0.222,41.248,1.063,0.215,9.283,11.397,0.339,0.156,0.77,0.439,-0.046,-2.666,-0.802,0.359,1
48.751,0.1255,0.25,44.374,1.536,0.846,22.892,24.315,0.444,0.385,0.803,0.461,-0.313,2.054,0.206,0.604,1
26.042,0.218,0.159,30.297,0.378,0.16,18.424,13.364,0.291,0.228,0.421,0.392,0.418,-1.396,0.141,-0.978,1
33.817,0.169,0.16,36.0,0.605,1.37,12.902,47.586,0.244,0.174,0.316,0.458,0.029,-1.284,1.189,0.696,1
35.452,0.267,0.184,50.244,0.698,0.472,12.21,29.861,0.292,0.254,0.339,0.55,-0.691,0.343,0.544,0.539,1
45.056,0.278,0.201,17.95,1.073,1.007,29.442,30.722,0.37,0.3,1.464,0.462,0.398,1.555,0.392,0.878,1
36.99,0.273,0.226,42.334,1.272,-0.434,15.846,16.265,0.263,0.199,0.905,0.426,-0.012,-0.203,0.065,-0.043,1
31.282,0.196,0.156,49.352,0.912,0.375,14.111,26.461,0.269,0.262,1.214,0.427,-0.107,-0.375,0.66,-0.148,1
39.992,0.26,0.24,28.437,1.501,-0.002,8.974,44.27,0.33,0.261,0.266,0.397,-0.798,-0.37,1.21,0.312,1
35.207,0.231,0.147,21.69,0.453,0.998,42.828,35.591,0.302,0.391,0.228,0.333,-1.217,4.827,0.272,1.445,1
29.492,0.197,0.214,26.004,0.883,-0.111,20.424,11.657,0.21,0.156,0.24,0.376,0.213,0.203,-0.316,-0.059,1
33.554,0.206,0.194,36.564,1.086,0.839,13.698,18.229,0.234,0.297,0.416,0.45,-0.362,0.182,0.318,-0.412,1
34.519,0.184,0.124,33.883,0.927,0.689,39.277,42.244,0.181,0.1375,0.553,0.407,0.742,2.288,1.371,-0.95,1
30.098,0.224,0.126,12.7875,-0.064,0.364,31.522,4.285,0.337,0.194,1.718,0.433,0.725,0.787,-0.759,-0.958,1
20.116,0.1245,0.215,18.984,1.052,1.273,21.76,27.451,0.45,0.326,1.87,0.507,0.178,0.648,0.358,0.648,1
35.205,0.298,0.182,8.8775,0.164,0.492,15.355,8.881,0.092,0.206,1.452,0.487,-0.052,-0.208,-0.956,0.161,1
36.452,0.244,0.217,28.167,0.617,0.755,12.022,49.505,0.291,0.273,0.653,0.333,-0.565,0.122,1.571,-0.596,1
31.799,0.205,0.192,37.769,0.954,0.114,20.317,21.08,0.231,0.207,0.676,0.424,0.009,0.835,0.056,0.517,1
27.666,0.22,0.132,22.903,-0.03,0.913,31.031,18.638,0.275,0.337,0.113,0.361,-1.703,4.248,-0.25,0.637,1
30.718,0.184,0.183,32.977,0.71,0.64,22.127,23.196,0.227,0.174,0.976,0.317,-0.367,2.002,0.247,0.435,1
43.531,0.315,0.25,33.842,0.602,0.857,21.447,43.333,0.374,0.404,0.565,0.405,-0.682,2.257,1.075,0.596,1
44.128,0.276,0.222,53.803,1.057,0.652,23.867,41.699,0.31,0.352,0.893,0.515,-0.77,2.762,0.957,0.738,1
35.429,0.203,0.195,14.491,1.135,0.211,21.423,6.831,0.205,0.222,1.509,0.466,0.116,0.772,-0.464,-0.791,1
27.645,0.172,0.174,25.062,0.38,0.291,23.155,34.167,0.156,0.182,0.446,0.335,-0.692,2.581,0.842,0.282,1
40.086,0.267,0.191,15.456,0.328,-0.106,26.649,53.342,0.366,0.278,1.578,0.447,0.269,1.408,1.722,-0.828,1
22.366,0.139,0.1125,24.093,1.642,1.275,21.099,47.894,0.186,0.2,1.477,0.523,-0.542,2.044,0.735,1.704,1
32.41,0.256,0.224,42.939,0.327,-0.01,18.356,10.476,0.248,0.299,1.121,0.387,-0.689,1.681,-0.217,-0.446,1
46.392,0.299,0.181,22.911,0.479,1.432,19.171,56.219,0.419,0.246,1.732,0.419,-1.039,2.085,1.41,0.858,1
