IMDScore,IncDepriv,EmpDepriv,EduSklDepriv,HealthDepriv,CrimScore,HousServDepriv,LivEnvDepriv,ChildIncDepriv,OldPplIncDepriv,ChildYPDepriv,AdultSklDepriv,GeoBarDepriv,WiderBarDepriv,IndoorDepriv,OutdoorDepriv,Cluster
11.141,0.106,0.079,14.301,-0.272,-0.024,6.899,8.83,0.166,0.131,-0.177,0.3,-0.462,-1.753,-0.511,-0.224,2
15.605,0.12,0.074,22.902,-0.982,0.572,14.19,28.72,0.19,0.145,0.263,0.341,-0.776,0.893,0.743,-0.091,2
17.102,0.074,0.094,19.664,0.092,0.366,28.546,19.014,0.063,0.113,0.36,0.286,0.996,-1.486,0.153,0.142,2
18.811,0.103,0.088,15.59,-0.007,0.504,38.486,10.011,0.126,0.13,-0.47,0.342,1.301,0.048,-0.349,-0.272,2
12.461,0.101,0.106,11.759,-0.038,-0.081,8.466,6.804,0.125,0.099,-0.353,0.286,-0.197,-2.098,-0.935,-0.126,2
13.478,0.1,0.088,19.641,-0.638,0.116,22.777,7.782,0.198,0.063,0.026,0.338,0.641,-1.212,-0.621,-0.267,2
9.514,0.07,0.07,16.905,0.011,-0.494,3.552,10.731,0.075,0.097,0.022,0.307,-0.771,-2.647,-0.208,-0.413,2
17.845,0.123,0.122,16.718,-0.064,0.057,2.416,34.091,0.116,0.148,0.017,0.306,-1.062,-2.765,0.9,0.101,2
16.11,0.117,0.103,24.191,-0.238,-0.047,8.916,24.666,0.147,0.115,0.652,0.285,-0.478,-0.931,0.436,0.218,2
14.083,0.097,0.098,22.742,0.089,-0.19,15.117,5.388,0.157,0.076,0.447,0.308,0.177,-1.204,-0.902,-0.406,2
16.692,0.118,0.1,25.502,0.563,-0.289,12.708,6.83,0.15,0.14,0.445,0.34,-0.468,0.133,-0.348,-1.327,2
23.949,0.166,0.176,18.148,0.761,0.104,14.741,11.16,0.167,0.199,-0.072,0.334,-0.269,0.232,0.019,-1.22,2
20.892,0.141,0.175,11.908,0.449,0.532,6.021,7.493,0.141,0.139,-0.251,0.277,-0.467,-2.155,-0.992,0.006,2
14.0,0.087,0.085,11.492,-0.139,0.838,19.264,5.221,0.105,0.153,-0.449,0.292,0.241,-0.218,-0.742,-0.661,2
16.111,0.115,0.082,17.239,0.258,0.275,18.711,17.295,0.152,0.203,0.26,0.272,-0.118,0.803,-0.248,0.508,2
15.576,0.093,0.078,10.278,0.754,-0.176,23.16,16.209,0.089,0.204,-0.104,0.228,-0.295,2.072,-0.1,0.216,2
17.931,0.122,0.073,28.312,-0.005,0.157,33.508,5.101,0.255,0.144,0.502,0.36,0.5,1.999,-0.754,-0.675,2
22.384,0.175,0.158,20.812,0.721,-0.835,21.685,1.838,0.264,0.18,0.238,0.322,0.601,-1.361,-1.281,-1.117,2
13.619,0.092,0.085,21.305,-0.067,-0.769,21.502,15.353,0.129,0.087,-0.053,0.364,0.473,-0.674,-0.171,0.211,2
22.11,0.107,0.098,11.877,-0.565,-0.534,44.984,50.42,0.15,0.116,-0.302,0.283,1.947,-1.665,1.647,-1.284,2
24.071,0.16,0.147,29.675,0.52,0.128,20.695,16.382,0.173,0.263,0.342,0.398,0.537,-1.303,-0.175,0.332,2
15.826,0.114,0.111,18.863,0.036,-0.337,4.73,25.731,0.129,0.127,0.292,0.288,-0.919,-1.667,0.707,-0.48,2
23.76,0.139,0.139,43.059,0.474,-0.604,18.896,23.001,0.139,0.163,1.055,0.403,0.468,-1.56,0.652,-0.958,2
16.377,0.088,0.129,25.686,0.387,-0.497,11.391,9.163,0.07,0.113,-0.122,0.414,-0.263,-0.708,-0.754,0.067,2
18.037,0.122,0.142,9.615,0.466,-0.596,5.957,28.406,0.113,0.153,-0.753,0.291,-0.402,-2.507,0.685,0.048,2
19.818,0.101,0.093,21.615,0.576,0.409,17.414,32.313,0.096,0.196,0.103,0.349,0.17,-0.436,0.719,0.408,2
26.183,0.195,0.167,36.368,0.246,-0.468,29.234,6.802,0.289,0.159,0.837,0.383,0.646,0.58,-0.346,-1.36,2
8.705,0.09,0.046,18.266,-0.562,-0.773,15.482,12.207,0.144,0.152,0.433,0.247,-0.306,0.502,-0.083,-0.405,2
14.861,0.134,0.112,9.576,-0.556,0.379,8.988,17.551,0.142,0.162,-0.131,0.22,-0.34,-1.287,0.418,-1.373,2
15.869,0.124,0.081,24.164,-0.094,-0.984,24.119,21.752,0.207,0.172,0.536,0.309,-0.26,2.183,-0.045,0.696,2
16.394,0.132,0.111,29.133,-0.01,-0.336,7.957,10.1,0.2,0.131,0.538,0.362,-0.972,-0.486,-0.261,-0.426,2
20.173,0.117,0.117,40.76,0.526,-0.12,12.146,10.643,0.149,0.156,0.549,0.467,-0.075,-1.111,-0.404,-0.087,2
20.982,0.149,0.123,29.986,0.538,0.235,10.253,11.557,0.219,0.143,0.112,0.429,-0.028,-2.162,-0.287,-0.117,2
21.871,0.19,0.135,22.518,-0.196,-0.154,19.582,27.811,0.243,0.213,0.211,0.344,-0.139,1.036,0.685,-0.029,2
18.571,0.099,0.098,16.244,0.004,0.657,17.384,36.234,0.142,0.115,-0.044,0.308,0.446,-2.076,0.966,0.166,2
18.962,0.187,0.121,19.794,0.398,-0.801,4.204,15.291,0.229,0.236,-0.103,0.354,-1.915,-1.339,-0.192,0.233,2
12.894,0.087,0.098,50.754,1.882,0.811,10.539,12.134,0.105,0.387,1.097,0.463,0.3005,0.51,-0.269,-0.058,2
20.202,0.147,0.127,33.747,-0.211,-1.205,19.388,27.663,0.211,0.165,1.06,0.304,0.308,-0.481,0.854,-1.016,2
30.76,0.175,0.173,20.107,0.968,1.26,21.827,11.826,0.147,0.203,-0.177,0.365,0.164,0.709,-0.205,-0.215,2
25.362,0.152,0.142,25.031,0.527,1.163,13.584,13.036,0.206,0.138,0.158,0.377,0.017,-0.979,-0.616,0.406,2
25.392,0.18,0.165,46.758,-0.082,-0.22,25.063,5.351,0.273,0.136,1.423,0.353,0.72,-0.895,-0.935,-0.384,2
23.937,0.186,0.14,40.73,-0.182,0.33,24.271,2.297,0.25,0.224,0.829,0.425,-0.124,1.958,-1.264,-0.917,2
20.991,0.173,0.138,15.841,0.593,-0.07,13.092,15.647,0.22,0.265,-0.061,0.306,-0.07,-0.812,0.063,-0.131,2
15.117,0.114,0.095,19.055,-0.024,0.414,15.595,6.336,0.158,0.136,0.161,0.313,0.251,-1.456,-0.665,-0.509,2
18.671,0.146,0.136,14.993,0.798,-1.307,3.116,13.576,0.17,0.169,-0.037,0.291,-0.86,-2.692,-0.233,0.084,2
21.257,0.189,0.165,26.057,-0.334,-0.284,17.53,8.927,0.325,0.154,0.852,0.258,0.334,-1.223,-0.183,-1.091,2
16.407,0.11,0.089,21.411,0.302,0.295,5.672,21.381,0.124,0.139,0.155,0.34,-0.711,-1.634,0.338,0.045,2
26.813,0.149,0.164,30.209,0.669,0.097,22.06,29.214,0.116,0.17,0.101,0.432,0.019,1.195,0.2,1.034,2
14.321,0.142,0.107,11.178,0.342,-1.174,12.056,6.66,0.101,0.234,-0.331,0.276,0.119,-2.178,-0.768,-0.299,2
22.251,0.169,0.165,20.147,0.856,-0.659,8.246,8.778,0.264,0.154,0.416,0.281,-0.539,-1.021,-0.368,-0.493,2
21.707,0.149,0.135,28.545,0.143,-0.565,25.594,19.905,0.145,0.181,0.364,0.384,0.432,0.592,0.544,-1.467,2
23.211,0.161,0.15,30.448,0.204,0.149,15.516,22.14,0.22,0.165,0.832,0.323,-0.071,-0.11,0.39,0.017,2
14.859,0.114,0.101,18.606,-0.117,-0.313,9.998,23.815,0.129,0.133,0.038,0.325,-0.761,-0.138,0.63,-0.529,2
13.571,0.107,0.103,15.559,-0.382,-0.238,14.813,16.646,0.155,0.09,0.233,0.251,0.079,-0.837,-0.439,0.622,2
16.06,0.125,0.111,18.467,0.065,-1.012,21.748,13.697,0.153,0.164,-0.051,0.334,0.46,-0.535,0.153,-0.913,2
21.099,0.093,0.158,11.937,0.05,0.241,34.68,17.728,0.077,0.074,-0.28,0.281,1.332,-1.283,0.044,0.18,2
15.762,0.093,0.093,22.376,-0.111,-0.746,22.23,29.624,0.146,0.1,0.198,0.345,0.625,-1.319,0.885,-0.609,2
11.528,0.081,0.068,24.857,-0.857,-0.388,17.856,20.183,0.087,0.098,0.514,0.321,0.21,-0.479,0.557,-1.457,2
22.991,0.138,0.093,20.327,-0.127,1.168,38.056,4.81,0.212,0.121,0.278,0.31,1.371,-0.391,-1.223,-0.284,2
18.431,0.136,0.125,23.791,0.501,-0.748,11.305,14.368,0.144,0.197,0.267,0.35,-0.02,-1.697,0.033,-0.275,2
15.475,0.112,0.103,28.52,-0.303,-0.9,25.077,5.367,0.161,0.109,0.76,0.315,0.693,-0.741,-0.566,-1.063,2
18.359,0.116,0.11,20.638,0.238,0.537,9.894,20.926,0.15,0.123,0.307,0.309,-0.034,-2.337,-0.63,1.11,2
12.76,0.091,0.094,9.612,0.298,-0.345,8.423,17.605,0.076,0.19,-0.318,0.25,-0.438,-1.204,0.31,-0.52,2
20.153,0.148,0.16,13.291,0.847,-0.432,13.084,1.038,0.162,0.181,-0.422,0.312,0.139,-1.819,-1.588,-1.256,2
13.223,0.099,0.098,21.612,-0.262,-0.121,12.458,8.698,0.176,0.086,0.182,0.339,-0.177,-0.632,-0.318,-0.631,2
19.214,0.129,0.142,16.772,0.83,-0.48,13.39,6.882,0.133,0.182,-0.311,0.342,-0.054,-0.778,-0.759,-0.264,2
24.513,0.136,0.098,15.474,-0.162,0.171,32.345,6.841,0.22,0.074,1.76,0.418,0.817,0.597,-0.594,-0.501,2
20.382,0.155,0.106,35.993,0.047,-1.109,32.33,3.882,0.235,0.183,0.88,0.371,0.908,0.195,-0.771,-1.131,2
16.745,0.131,0.111,11.324,0.546,-0.158,7.511,18.656,0.139,0.168,-0.185,0.26,-0.507,-1.362,0.3,-0.258,2
9.689,0.079,0.082,21.649,-0.781,-0.445,6.585,8.798,0.1,0.1,0.29,0.323,-0.444,-1.952,-0.216,-0.966,2
13.683,0.125,0.083,27.15,-0.467,-0.811,16.997,12.25,0.193,0.175,0.471,0.353,-0.142,0.473,0.1,-1.249,2
15.706,0.135,0.122,12.24,0.282,-0.286,9.33,9.238,0.138,0.165,-0.556,0.311,-0.729,-0.356,-0.757,0.079,2
24.206,0.176,0.139,23.545,0.613,-0.339,16.995,32.751,0.152,0.242,0.416,0.324,-0.921,1.605,1.077,-1.556,2
12.756,0.095,0.088,20.931,-0.333,-0.105,20.337,2.891,0.114,0.162,0.065,0.347,0.299,-0.175,-1.02,-1.016,2
17.794,0.146,0.12,24.355,0.018,-0.457,19.685,9.158,0.22,0.158,0.448,0.327,0.145,0.268,-0.304,-0.546,2
18.424,0.166,0.093,23.49,-0.456,-0.597,31.17,15.331,0.276,0.178,0.348,0.334,0.351,2.034,0.052,-0.156,2
11.826,0.067,0.059,19.472,0.049,-0.003,19.633,16.272,0.063,0.127,0.08,0.329,-0.159,1.101,-0.272,0.433,2
13.899,0.074,0.083,18.985,-0.246,-0.13,27.728,16.067,0.057,0.188,0.198,0.307,0.596,0.438,0.029,-0.004,2
14.637,0.125,0.089,32.328,-0.312,-0.305,16.266,1.532,0.16,0.138,0.735,0.361,0.171,-0.784,-1.729,-0.907,2
15.675,0.0955,0.098,55.741,1.254,-0.773,9.93,15.809,0.11,0.283,1.323,0.46,-0.553,-0.47,2.214,0.481,2
18.039,0.11,0.108,27.278,0.3,-0.692,18.589,23.753,0.115,0.143,0.369,0.371,0.417,-1.334,0.664,-0.763,2
18.155,0.124,0.096,27.185,0.692,-0.012,12.6,9.217,0.155,0.188,0.263,0.385,-0.275,-0.314,-0.741,0.065,2
13.155,0.085,0.091,25.081,-0.059,-0.714,13.781,14.421,0.134,0.089,0.707,0.284,0.332,-3.512,-0.106,0.003,2
16.032,0.1,0.107,20.736,-0.152,-0.05,3.628,32.529,0.116,0.128,0.336,0.305,-0.928,-2.184,1.037,-0.934,2
23.649,0.156,0.176,23.914,0.813,-0.109,12.552,7.751,0.164,0.17,0.393,0.332,-0.478,0.111,-0.354,-0.822,2
16.699,0.131,0.119,26.183,0.206,-0.696,7.95,10.999,0.212,0.119,0.472,0.343,-0.632,-0.93,0.045,-1.863,2
17.084,0.124,0.095,21.588,-0.362,-0.168,33.485,7.089,0.152,0.182,0.146,0.344,1.032,-0.094,-0.333,-1.241,2
12.913,0.095,0.086,12.782,-0.243,-0.72,16.242,29.626,0.105,0.121,0.073,0.238,-0.394,0.842,0.959,-1.452,2
17.736,0.101,0.094,20.699,0.044,0.485,24.616,18.145,0.175,0.079,0.671,0.223,0.317,0.806,0.293,-0.335,2
17.588,0.144,0.106,25.746,-0.106,-0.012,12.45,19.184,0.18,0.156,0.283,0.368,-0.112,-0.86,0.431,-0.702,2
14.31,0.089,0.067,20.115,-0.233,0.651,11.578,24.387,0.075,0.204,0.484,0.265,-0.415,-0.263,0.703,-0.849,2
22.13,0.095,0.11,26.359,0.92,-0.373,24.921,30.81,0.109,0.098,0.03,0.405,0.552,-0.084,1.011,-1.604,2
9.506,0.1,0.065,11.111,-0.559,-0.215,8.761,15.461,0.176,0.121,-0.552,0.296,-0.417,-1.131,-0.308,0.384,2
18.471,0.107,0.134,25.114,0.414,-0.076,9.806,14.456,0.129,0.107,0.206,0.372,-0.182,-1.543,0.109,-0.475,2
12.997,0.097,0.079,22.787,-0.598,-0.39,8.098,29.831,0.114,0.109,0.486,0.301,-0.584,-0.976,0.841,-0.315,2
20.737,0.077,0.1,19.084,0.253,0.293,36.377,30.681,0.059,0.112,0.153,0.315,1.527,-1.965,0.743,0.167,2
15.923,0.117,0.099,24.391,0.483,-0.595,13.374,7.641,0.14,0.183,0.393,0.337,0.198,-2.081,-0.358,-0.847,2
23.903,0.143,0.094,32.579,-0.197,0.817,37.101,14.843,0.158,0.195,0.886,0.334,1.245,-0.069,0.182,-0.681,2
12.381,0.102,0.084,23.123,-0.422,-0.143,1.987,13.874,0.087,0.182,0.461,0.31,-1.302,-2.705,-0.02,-0.248,2
18.517,0.149,0.114,13.169,-0.411,0.484,26.701,12.716,0.172,0.213,-0.403,0.31,-0.715,3.173,-0.626,0.378,2
16.752,0.151,0.101,27.517,-0.067,-0.427,18.532,6.724,0.195,0.242,0.232,0.392,-0.322,1.21,-0.55,-0.61,2
24.375,0.129,0.144,27.832,0.695,0.149,23.066,23.439,0.196,0.128,0.729,0.314,0.836,-2.866,0.482,-0.042,2
14.465,0.095,0.097,10.938,0.211,0.336,12.715,15.591,0.11,0.139,-0.228,0.26,-0.033,-1.088,0.126,-0.305,2
16.722,0.112,0.111,7.979,-0.074,0.68,22.155,12.266,0.177,0.099,-1.002,0.281,0.295,0.311,-0.148,-0.248,2
14.851,0.127,0.1,13.98,-0.16,0.095,16.117,13.278,0.179,0.088,-0.102,0.287,-0.573,1.084,-0.104,-0.165,2
18.394,0.113,0.134,22.084,0.409,-0.208,21.29,3.764,0.192,0.108,0.023,0.364,0.709,-2.474,-1.458,-0.382,2
8.402,0.063,0.049,21.675,-0.745,-0.126,14.325,10.291,0.108,0.08,0.129,0.347,-0.139,-0.219,-0.875,0.282,2
11.761,0.067,0.075,13.628,0.514,-0.516,11.629,16.232,0.063,0.151,-0.002,0.266,0.195,-3.482,-0.236,0.389,2
25.899,0.161,0.133,31.202,0.841,0.22,9.997,34.749,0.195,0.193,0.542,0.383,0.073,-3.374,0.999,-0.14,2
19.462,0.142,0.105,19.855,-0.171,0.705,20.292,19.576,0.187,0.162,-0.226,0.367,0.248,0.032,0.169,0.174,2
17.317,0.099,0.108,40.667,0.003,-0.166,16.444,7.31,0.129,0.119,0.902,0.412,0.182,-0.777,-0.306,-1.272,2
13.82,0.093,0.111,10.747,0.104,-0.412,9.698,22.782,0.099,0.114,-0.481,0.285,-0.116,-1.923,0.483,-0.145,2
13.791,0.122,0.093,18.955,-0.063,-0.653,11.38,15.92,0.165,0.15,0.342,0.28,-0.159,-1.051,0.004,0.017,2
15.819,0.103,0.127,15.841,0.178,-0.567,22.966,4.515,0.179,0.082,-0.051,0.304,0.877,-3.92,-1.081,-0.431,2
12.959,0.11,0.081,17.659,-0.356,-0.61,25.489,7.538,0.179,0.118,-0.319,0.352,0.266,1.175,-0.326,-1.02,2
13.009,0.086,0.095,10.857,0.326,0.076,10.362,10.611,0.109,0.108,-0.651,0.3,-0.067,-1.876,-0.039,-1.12,2
19.978,0.123,0.116,21.955,0.628,0.075,17.562,19.007,0.134,0.202,0.255,0.332,0.388,-1.551,-0.148,0.563,2
24.785,0.161,0.125,18.73,0.462,1.25,10.426,23.005,0.238,0.231,0.165,0.309,-0.803,0.034,0.361,0.189,2
23.07,0.161,0.156,37.481,0.503,-0.46,7.339,14.231,0.172,0.206,0.425,0.456,-1.155,-0.533,-0.137,0.026,2
14.624,0.124,0.096,23.127,-0.224,-0.16,14.421,10.513,0.14,0.168,-0.114,0.388,-0.223,0.046,-0.245,-0.375,2
16.87,0.073,0.053,33.695,-0.319,0.256,37.986,14.117,0.115,0.123,0.946,0.333,1.24,0.193,-0.143,0.019,2
22.203,0.147,0.147,29.383,0.291,0.134,17.03,16.233,0.171,0.166,0.231,0.41,-0.583,1.292,0.16,-0.28,2
31.785,0.166,0.138,23.359,-0.131,-0.637,18.393,53.313,0.305,0.139,0.427,0.319,0.2745,-0.274,1.757,-1.506,2
17.278,0.136,0.111,26.98,-0.199,0.079,17.865,8.784,0.211,0.158,0.327,0.374,0.345,-1.157,-0.539,-0.195,2
21.799,0.148,0.123,30.987,0.167,0.429,25.682,4.158,0.222,0.147,0.4,0.402,0.093,1.728,-0.878,-0.755,2
13.581,0.09,0.095,14.326,-0.12,-0.676,6.437,35.1,0.127,0.088,0.071,0.264,-0.291,-2.89,1.154,-1.324,2
16.531,0.107,0.104,18.299,0.465,0.398,12.177,7.121,0.136,0.151,-0.221,0.35,-0.102,-0.992,-1.105,0.015,2
12.271,0.106,0.089,7.987,-0.127,-0.059,14.557,14.264,0.108,0.162,-0.441,0.238,-0.549,0.709,-0.068,-0.086,2
14.678,0.103,0.091,14.529,0.335,0.374,6.618,12.129,0.16,0.106,-0.24,0.31,-0.233,-3.255,-0.516,0.228,2
18.069,0.12,0.128,22.489,-0.369,0.406,22.638,7.536,0.158,0.088,0.261,0.337,-0.316,2.012,-1.012,0.021,2
15.742,0.095,0.138,11.942,0.215,-0.334,16.602,12.637,0.104,0.093,-0.293,0.283,0.424,-2.311,0.033,-0.67,2
20.629,0.134,0.114,20.488,-0.365,1.197,16.095,16.186,0.2,0.157,-0.053,0.356,-0.171,0.333,-0.987,0.883,2
24.107,0.186,0.123,26.799,-0.011,0.797,28.083,6.496,0.252,0.21,0.363,0.367,0.413,1.227,-1.185,-0.032,2
9.824,0.071,0.052,22.553,-0.254,-0.766,23.633,4.593,0.121,0.114,0.413,0.312,0.247,0.833,-0.58,-1.625,2
19.961,0.147,0.122,47.039,-0.134,-0.898,12.423,14.184,0.195,0.169,1.088,0.433,-0.172,-0.659,0.072,-0.419,2
16.621,0.116,0.066,21.402,0.096,-0.222,28.137,23.723,0.172,0.15,0.291,0.32,0.658,0.264,0.421,0.143,2
22.511,0.166,0.144,25.66,0.537,0.207,3.705,18.491,0.205,0.202,0.487,0.335,-0.827,-2.356,0.309,-0.325,2
23.299,0.15,0.144,34.339,0.056,0.126,28.91,8.21,0.203,0.171,0.944,0.34,0.415,1.387,-1.499,0.266,2
14.011,0.082,0.08,14.939,-0.196,0.222,24.918,18.215,0.105,0.137,-0.156,0.306,0.668,-0.658,-0.086,0.418,2
22.021,0.141,0.135,15.084,0.417,0.386,10.907,36.995,0.194,0.119,-0.186,0.311,-0.317,-0.697,1.216,-1.217,2
10.232,0.062,0.059,19.299,-0.109,-0.76,10.89,27.122,0.073,0.093,0.437,0.263,-0.298,-0.759,0.198,0.862,2
25.584,0.128,0.133,17.953,0.592,1.145,22.605,25.185,0.143,0.154,0.176,0.297,0.243,0.607,0.338,0.47,2
25.714,0.134,0.118,25.178,0.684,1.002,6.888,40.187,0.163,0.189,-0.373,0.428,-0.344,-2.206,0.986,0.532,2
14.183,0.06,0.059,22.156,-0.546,0.941,21.26,20.048,0.096,0.077,-0.061,0.374,0.598,-1.509,0.243,0.088,2
17.139,0.118,0.107,27.741,0.069,-0.565,24.569,7.745,0.125,0.139,0.496,0.355,0.16,1.324,-0.914,-0.006,2
22.996,0.101,0.094,13.217,0.157,-0.915,21.641,38.169,0.083,0.127,-0.144,0.282,0.589,-2.637,1.207,-0.648,2
12.967,0.1,0.09,13.19,-0.374,-0.04,18.492,16.628,0.098,0.159,0.176,0.222,0.308,-0.746,-0.093,0.255,2
17.522,0.096,0.076,22.322,-0.178,-1.026,37.906,27.73,0.117,0.131,0.101,0.357,1.685,-3.01,0.661,0.028,2
14.414,0.097,0.092,27.278,-0.459,-0.165,19.144,13.534,0.129,0.131,0.138,0.402,0.261,-0.334,-0.012,-0.331,2
19.334,0.105,0.1,22.061,-0.349,0.95,21.532,24.137,0.166,0.109,0.165,0.346,0.457,-0.58,0.137,0.686,2
16.698,0.131,0.092,29.73,0.292,-0.633,9.422,17.245,0.195,0.221,0.682,0.344,-0.355,-1.08,0.228,-0.293,2
16.557,0.137,0.111,18.845,0.133,-0.038,12.367,12.855,0.204,0.127,0.268,0.293,-0.274,-0.386,0.089,-0.865,2
19.135,0.122,0.125,30.78,-0.339,0.158,25.166,8.557,0.12,0.172,0.766,0.339,0.602,-0.248,-0.181,-1.345,2
25.795,0.156,0.147,20.074,0.62,0.959,11.586,27.802,0.215,0.16,0.218,0.316,-0.225,-0.757,0.766,-0.338,2
12.621,0.128,0.092,21.103,-0.472,-0.514,9.37,8.024,0.162,0.121,0.483,0.28,-0.054,-2.524,-0.195,-1.986,2
11.95,0.063,0.077,12.803,0.035,0.075,11.42,25.958,0.071,0.088,-0.186,0.282,-0.077,-1.367,0.564,0.072,2
11.924,0.066,0.065,20.22,-0.245,-0.102,25.871,11.146,0.109,0.059,-0.115,0.36,0.345,0.976,-0.708,0.268,2
14.37,0.104,0.082,28.347,-0.55,0.324,18.571,6.603,0.102,0.149,0.534,0.355,-0.03,0.535,-0.659,-0.453,2
17.403,0.1,0.102,18.132,0.132,-0.326,25.785,25.965,0.139,0.119,-1.105,0.396,0.647,-0.292,0.41,0.412,2
11.502,0.064,0.073,15.468,-0.182,0.365,13.237,16.805,0.074,0.082,-0.238,0.321,-0.802,0.709,-0.279,0.489,2
12.819,0.102,0.1,22.674,0.037,-0.836,10.074,3.062,0.052,0.162,0.346,0.326,-0.97,0.096,-1.207,-0.701,2
18.939,0.122,0.086,22.222,-0.234,0.583,30.389,16.706,0.185,0.122,0.223,0.339,0.798,0.21,-0.625,0.753,2
15.072,0.123,0.111,12.658,0.048,-0.955,13.336,23.998,0.161,0.123,-0.022,0.254,-0.159,-0.438,0.252,0.504,2
21.482,0.174,0.13,40.108,-0.129,-0.019,15.079,10.764,0.275,0.18,0.84,0.418,-0.167,0.064,-0.031,-1.093,2
24.378,0.144,0.106,36.104,-0.114,-1.676,33.484,46.728,0.158,0.164,0.956,0.356,1.234,-1.078,1.54,-1.541,2
22.826,0.145,0.13,24.079,-0.164,-0.467,35.163,29.071,0.146,0.157,0.409,0.331,0.947,0.696,0.936,-1.494,2
17.177,0.081,0.077,16.665,-0.304,-0.537,37.775,36.078,0.088,0.081,0.265,0.262,1.198,0.307,1.198,-1.656,2
15.662,0.126,0.082,24.962,0.382,0.033,13.121,4.906,0.118,0.268,0.647,0.296,-0.065,-0.818,-0.711,-0.833,2
15.431,0.079,0.082,21.62,-0.226,0.649,11.07,29.004,0.137,0.103,0.011,0.36,-0.283,-0.746,-0.048,1.296,2
20.668,0.14,0.111,43.446,-0.382,0.366,23.913,4.234,0.191,0.165,1.094,0.399,0.21,1.019,-1.113,-0.47,2
13.535,0.11,0.075,28.575,-0.265,-0.662,23.457,1.879,0.133,0.155,0.732,0.322,0.435,0.063,-1.141,-1.385,2
19.467,0.081,0.087,19.41,0.492,0.473,17.442,42.833,0.085,0.138,0.399,0.274,0.565,-3.884,1.252,-0.014,2
12.31,0.092,0.069,20.658,-0.328,0.392,16.787,6.013,0.136,0.163,0.344,0.302,-0.005,0.03,-1.177,-0.108,2
13.071,0.089,0.074,11.583,-0.508,0.015,26.152,22.11,0.11,0.13,-0.074,0.246,0.468,0.578,0.332,0.147,2
11.173,0.071,0.076,18.567,-0.158,0.216,13.55,7.471,0.096,0.081,-0.117,0.343,0.204,-2.038,-0.292,-1.253,2
15.537,0.123,0.111,25.24,-0.233,-0.159,9.474,12.967,0.127,0.172,0.594,0.31,-0.497,-0.707,0.113,-0.959,2
24.482,0.165,0.159,20.246,0.63,0.253,14.39,25.722,0.207,0.202,-0.115,0.36,0.281,-2.238,0.322,0.548,2
15.367,0.096,0.099,19.58,0.056,0.08,23.96,5.946,0.115,0.131,0.181,0.316,0.893,-2.979,-1.012,-0.213,2
22.569,0.126,0.123,19.066,0.352,-0.635,25.317,46.887,0.117,0.176,0.203,0.307,0.472,0.362,1.549,-1.635,2
17.193,0.112,0.118,24.663,-0.414,-1.137,25.872,21.619,0.144,0.11,0.362,0.345,0.611,-0.106,0.604,-1.132,2
20.471,0.147,0.107,21.377,-0.08,0.923,22.274,10.376,0.191,0.153,-0.02,0.361,-0.286,1.898,-0.633,0.122,2
16.436,0.135,0.096,26.993,-0.513,0.341,20.34,5.278,0.231,0.079,0.393,0.364,0.072,0.663,-0.873,-0.458,2
18.242,0.133,0.116,17.626,0.061,0.65,19.089,4.821,0.098,0.185,-0.06,0.326,0.172,0.022,-1.42,-0.199,2
20.77,0.161,0.131,26.621,0.38,-0.257,16.115,14.275,0.186,0.203,0.427,0.355,-0.333,0.701,0.092,-0.462,2
18.939,0.13,0.122,20.004,0.289,0.191,18.611,13.827,0.142,0.158,0.03,0.341,0.372,-1.051,0.022,-0.353,2
14.481,0.121,0.103,23.78,-0.798,-0.353,22.393,5.862,0.163,0.141,0.604,0.29,0.7,-1.788,-1.495,-0.022,2
15.821,0.085,0.106,16.707,0.391,-0.427,28.183,4.649,0.088,0.145,-0.117,0.323,1.09,-2.485,-1.215,-0.104,2
15.982,0.075,0.082,18.548,0.212,0.136,19.709,32.629,0.111,0.084,-1.625,0.407,0.138,0.294,0.802,0.22,2
19.171,0.164,0.153,22.779,-0.172,-1.102,14.381,16.619,0.228,0.122,0.473,0.304,0.331,-2.833,0.285,-0.658,2
20.667,0.103,0.132,21.989,0.657,-0.556,28.217,15.083,0.1,0.117,0.061,0.358,0.809,-0.428,0.179,-0.603,2
8.798,0.07,0.065,20.404,-0.109,-1.534,8.797,9.193,0.083,0.095,-0.007,0.35,-0.379,-1.236,-0.226,-0.765,2
12.475,0.094,0.075,12.498,-0.39,-0.056,5.879,34.434,0.117,0.132,-0.235,0.284,-0.324,-3.136,0.58,0.88,2
20.748,0.17,0.113,24.916,-0.003,0.745,16.048,9.934,0.236,0.215,0.373,0.346,-0.158,0.282,-0.585,0.021,2
23.91,0.204,0.166,11.831,0.857,0.221,6.86,9.501,0.293,0.234,-0.187,0.268,-0.206,-3.289,-0.582,-0.037,2
17.072,0.141,0.119,26.405,-0.601,-0.368,21.64,10.476,0.207,0.143,0.243,0.38,0.25,0.359,-0.124,-0.727,2
22.721,0.174,0.169,12.85,0.81,0.225,4.349,8.795,0.255,0.125,-0.459,0.311,-1.623,-1.33,-0.229,-0.899,2
14.648,0.096,0.078,13.097,-0.653,-0.463,27.968,35.173,0.122,0.129,-0.192,0.287,0.667,0.188,1.082,-0.516,2
22.787,0.116,0.118,25.893,0.391,0.797,14.49,33.031,0.122,0.148,0.517,0.332,-0.224,0.062,0.887,0.005,2
