IMDScore,IncDepriv,EmpDepriv,EduSklDepriv,HealthDepriv,CrimScore,HousServDepriv,LivEnvDepriv,ChildIncDepriv,OldPplIncDepriv,ChildYPDepriv,AdultSklDepriv,GeoBarDepriv,WiderBarDepriv,IndoorDepriv,OutdoorDepriv,Cluster
11.142,0.058,0.088,11.838,0.353,-0.152,10.674,10.43,0.08,0.074,-0.743,0.318,-0.011,-2.045,-0.474,-0.024,0
5.662,0.043,0.037,4.762,-1.259,-1.341,17.585,30.725,0.038,0.063,-0.708,0.205,0.288,-0.937,0.989,-1.196,0
11.798,0.097,0.105,8.85,-0.382,-0.271,13.472,13.239,0.112,0.122,-0.286,0.232,0.224,-2.251,-0.027,-0.35,0
13.332,0.05,0.038,3.614,-0.453,-1.193,43.434,41.324,0.074,0.061,-0.993,0.204,1.848,-1.522,1.327,-0.736,0
4.597,0.04,0.058,2.649,-0.255,-0.592,7.592,6.912,0.034,0.052,-1.185,0.191,-0.093,-4.037,-1.697,0.146,0
2.133,0.008,0.027,0.96,-1.336,-1.838,22.703,2.646,0.013,0.011,-1.486,0.139,0.854,-3.682,-1.56,-0.61,0
5.315,0.063,0.044,5.248,-0.861,0.157,9.812,3.654,0.097,0.089,-0.703,0.215,-0.086,-2.037,-0.909,-0.889,0
8.173,0.062,0.069,3.676,-0.1,-0.174,10.241,14.979,0.052,0.094,-0.817,0.188,0.032,-2.627,-0.458,0.477,0
3.408,0.043,0.056,1.694,-0.332,-1.217,3.853,0.973,0.059,0.038,-1.346,0.168,-0.533,-3.734,-1.78,-1.154,0
11.541,0.076,0.065,13.577,-0.847,-0.746,23.661,33.477,0.066,0.092,-0.252,0.3,0.755,-1.667,1.022,-0.492,0
15.723,0.086,0.069,6.186,-0.693,-0.396,43.366,30.704,0.132,0.073,-0.42,0.196,1.754,-0.923,0.995,-1.282,0
13.357,0.067,0.064,4.863,-0.365,-0.217,32.565,36.545,0.08,0.078,-0.611,0.194,1.345,-2.364,1.174,-0.841,0
9.948,0.075,0.063,10.95,-0.287,0.208,6.478,20.0,0.133,0.071,-0.547,0.293,-0.685,-1.358,0.128,0.295,0
19.312,0.059,0.052,13.491,-0.968,-1.25,46.329,36.961,0.063,0.051,-0.017,0.266,0.83,-4.577,2.333,-2.094,0
10.539,0.071,0.067,9.309,-0.276,-1.432,32.774,7.938,0.094,0.085,-0.401,0.255,1.122,-0.758,-0.556,-0.327,0
12.748,0.066,0.076,11.201,-0.52,0.511,6.378,37.828,0.116,0.07,-0.246,0.266,-0.232,-3.582,1.03,0.158,0
8.509,0.029,0.031,2.703,-2.135,-0.847,35.351,33.396,0.032,0.042,-0.945,0.171,1.427,-1.658,1.064,-0.869,0
7.522,0.063,0.053,9.665,0.19,-1.009,8.832,10.68,0.073,0.1,-0.724,0.289,0.042,-5.433,-0.868,0.322,0
3.648,0.034,0.048,3.326,-0.883,-0.992,19.703,2.95,0.028,0.046,-1.358,0.215,0.673,-3.386,-1.327,-0.643,0
15.749,0.09,0.102,6.241,-0.119,-1.159,38.685,17.466,0.069,0.125,-0.773,0.24,1.75,-3.473,0.395,-1.131,0
10.955,0.067,0.076,4.234,0.024,-2.075,32.608,8.832,0.043,0.103,-1.124,0.225,1.448,-4.554,-0.145,-1.468,0
11.423,0.026,0.034,4.454,-1.367,0.11,42.119,29.488,0.03,0.038,-0.953,0.22,1.843,-2.093,0.899,-0.756,0
12.939,0.063,0.071,6.529,-0.737,-0.291,42.619,13.056,0.021,0.113,-0.863,0.251,1.626,-0.373,-0.338,0.149,0
3.609,0.046,0.041,0.789,-1.441,-0.673,19.192,7.51,0.052,0.066,-1.548,0.13,0.144,0.146,-0.881,-0.057,0
10.73,0.076,0.076,9.044,0.045,-1.11,16.775,22.116,0.104,0.08,-0.207,0.223,0.472,-2.805,0.53,-0.438,0
8.407,0.064,0.053,5.866,-0.884,0.001,16.097,27.012,0.05,0.137,-0.671,0.225,-0.058,0.011,0.388,0.555,0
9.402,0.044,0.046,21.563,-0.789,-0.157,29.306,6.071,0.064,0.074,0.371,0.309,1.012,-1.298,-0.48,-1.052,0
6.202,0.06,0.057,3.919,-1.578,-0.57,21.887,12.31,0.095,0.047,-0.867,0.2,-0.202,1.661,-0.314,0.025,0
11.619,0.084,0.066,11.668,-0.373,-0.989,35.525,4.753,0.096,0.109,0.031,0.227,1.448,-1.758,-0.808,-0.684,0
18.122,0.071,0.065,10.992,-0.508,-0.494,16.094,41.124,0.098,0.089,-0.258,0.265,0.095,-1.686,1.251,-0.274,0
13.768,0.095,0.078,5.278,-0.251,-0.088,26.905,27.639,0.144,0.129,-1.441,0.253,0.733,-0.406,0.549,0.304,0
7.416,0.046,0.078,7.247,-0.689,-1.185,22.623,10.165,0.03,0.075,-0.714,0.253,0.796,-2.635,-0.197,-0.577,0
9.315,0.032,0.038,7.248,-1.958,0.235,37.405,12.796,0.039,0.044,-0.288,0.198,1.477,-1.183,0.091,-0.894,0
8.862,0.06,0.056,2.572,-0.039,0.275,14.404,16.94,0.05,0.096,-1.095,0.182,-0.115,-0.27,0.093,-0.008,0
9.563,0.089,0.071,7.133,-0.813,0.086,18.365,11.166,0.114,0.139,-1.139,0.274,-0.438,1.372,-0.413,-0.002,0
4.598,0.029,0.041,4.406,-0.49,-0.644,19.369,8.595,0.034,0.065,-0.869,0.212,0.684,-4.342,-0.602,-0.153,0
15.331,0.057,0.051,10.322,-1.704,-1.56,28.7615,37.641,0.082,0.067,-0.237,0.251,0.756,-2.02,1.253,-2.0,0
5.706,0.05,0.049,3.76,-0.462,-0.297,9.517,16.466,0.043,0.1,-1.181,0.218,0.046,-3.579,0.217,-0.417,0
6.985,0.047,0.079,2.402,-0.24,-0.108,10.065,7.139,0.046,0.038,-0.992,0.166,0.063,-3.15,-0.425,-0.804,0
8.858,0.097,0.068,8.782,-0.72,-0.339,11.042,14.713,0.134,0.12,-0.083,0.188,-0.34,-0.592,0.198,-0.808,0
7.601,0.063,0.048,12.978,-0.842,-0.227,22.566,6.269,0.072,0.126,-0.255,0.292,0.449,-0.235,-1.317,-0.015,0
7.054,0.049,0.026,2.04,-0.958,0.238,21.755,21.506,0.089,0.075,-1.001,0.149,-0.507,2.113,-0.409,1.014,0
5.462,0.052,0.069,5.233,-0.341,-1.119,13.059,1.136,0.071,0.055,-0.607,0.203,0.227,-2.56,-1.762,-1.078,0
7.07,0.051,0.047,4.958,-1.239,-0.277,23.163,20.956,0.055,0.069,-0.577,0.19,0.597,-0.814,0.445,-0.34,0
5.033,0.025,0.036,13.424,-1.579,-0.142,20.487,3.058,0.039,0.032,0.04,0.255,0.655,-2.403,-1.164,-0.743,0
4.392,0.022,0.027,0.141,-2.084,0.114,13.18,22.469,0.016,0.06,-2.066,0.079,-0.699,0.581,-0.082,0.808,0
4.927,0.034,0.046,3.086,-0.246,-1.18,21.661,5.689,0.027,0.069,-0.875,0.176,0.813,-4.331,-0.987,-0.273,0
5.796,0.037,0.045,1.156,-0.814,-0.599,30.635,3.57,0.047,0.043,-1.885,0.165,1.201,-2.045,-1.203,-0.562,0
10.25,0.089,0.084,4.967,0.268,-0.797,3.356,13.752,0.104,0.127,-0.777,0.217,-0.605,-3.824,-0.031,-0.244,0
7.413,0.032,0.027,2.102,-1.798,-0.665,27.436,36.794,0.041,0.054,-1.241,0.177,1.045,-2.453,1.145,-0.529,0
14.89,0.065,0.056,10.166,-0.986,-0.465,39.791,43.029,0.067,0.079,-0.029,0.209,1.632,-1.354,1.424,-1.932,0
10.377,0.035,0.02,0.454,-1.039,-0.088,31.772,45.25,0.065,0.042,-1.549,0.091,0.943,-0.121,0.421,2.054,0
10.93,0.077,0.082,4.813,-0.639,0.524,7.855,22.748,0.095,0.082,-0.983,0.229,-0.633,-0.959,0.452,-0.063,0
7.072,0.067,0.063,10.324,-0.723,-0.728,14.974,10.822,0.068,0.097,-0.369,0.268,0.03,-0.589,-0.041,-0.998,0
9.112,0.055,0.059,7.941,-1.109,-0.214,30.729,12.683,0.047,0.073,-0.501,0.244,1.13,-1.539,-0.053,-0.392,0
3.554,0.022,0.033,1.386,-1.403,-1.222,27.749,2.092,0.019,0.04,-1.452,0.161,1.146,-3.935,-1.666,-0.731,0
8.175,0.062,0.077,10.428,-0.328,-0.467,12.074,9.532,0.071,0.087,-0.146,0.238,-0.159,-0.817,-0.272,-0.532,0
8.234,0.087,0.076,8.714,-0.677,-0.489,15.661,4.028,0.16,0.074,-0.266,0.227,0.431,-3.19,-1.144,-0.499,0
17.158,0.084,0.097,19.107,-0.762,-1.663,41.912,24.099,0.104,0.075,0.432,0.262,1.526,-0.067,0.716,-1.116,0
8.654,0.085,0.076,3.169,-0.229,-0.838,5.293,20.136,0.051,0.164,-0.711,0.149,-0.474,-2.601,0.193,0.192,0
12.13,0.095,0.081,7.287,0.187,-0.087,17.262,11.631,0.086,0.153,-0.873,0.264,0.323,-1.258,-1.521,0.613,0
4.748,0.037,0.053,5.048,-1.009,-1.227,18.754,13.105,0.079,0.03,-1.25,0.245,0.583,-2.73,-0.033,-0.359,0
3.057,0.026,0.036,1.923,-1.224,-0.354,16.454,6.89,0.021,0.041,-1.221,0.169,0.492,-3.526,-0.72,-0.313,0
11.224,0.064,0.056,3.945,-0.581,-1.26,40.8,18.158,0.07,0.105,-0.957,0.209,1.573,-0.595,0.423,-1.052,0
9.071,0.054,0.071,20.238,-0.758,-0.41,21.514,5.693,0.044,0.071,-0.062,0.355,0.489,-0.755,-0.867,-0.378,0
16.248,0.102,0.1,8.083,0.409,0.015,30.736,3.592,0.079,0.197,-1.065,0.285,1.149,-1.627,-2.184,-0.292,0
8.228,0.047,0.051,4.574,-0.979,-0.466,30.73,18.275,0.068,0.057,-0.712,0.2,1.006,-0.775,0.454,-1.348,0
6.962,0.049,0.093,4.218,-0.246,-0.704,10.79,2.709,0.025,0.058,-1.016,0.219,0.138,-3.524,-0.939,-1.339,0
3.967,0.037,0.047,3.241,-1.711,-0.929,24.237,2.368,0.047,0.024,-0.935,0.188,0.832,-2.035,-1.061,-1.21,0
3.286,0.036,0.035,9.986,-1.287,-0.776,7.27,9.638,0.029,0.075,-0.291,0.252,-0.346,-2.0,-0.229,-0.62,0
6.384,0.054,0.058,12.619,-0.359,-1.6,16.669,5.101,0.109,0.046,-0.002,0.25,0.422,-2.245,-1.498,-0.132,0
9.723,0.048,0.045,7.155,-1.498,-0.139,35.71,19.946,0.047,0.064,-0.724,0.252,1.544,-2.475,0.412,-0.42,0
4.159,0.042,0.054,7.545,-1.748,-1.224,20.503,0.487,0.024,0.056,-0.37,0.219,0.746,-4.17,-2.0,-1.41,0
8.548,0.043,0.029,3.895,-0.782,-1.18,37.809,19.725,0.037,0.079,-0.685,0.176,1.412,-0.666,0.507,-1.067,0
6.813,0.046,0.064,5.984,-0.723,-0.895,26.201,5.535,0.037,0.066,-0.899,0.244,0.794,-0.959,-0.518,-1.174,0
12.707,0.067,0.1,7.27,0.218,0.028,18.271,14.081,0.131,0.04,-0.486,0.23,0.567,-2.897,-0.716,0.572,0
4.529,0.037,0.04,1.125,-1.406,-0.78,27.21,6.527,0.044,0.05,-1.246,0.123,0.837,-0.874,-1.075,-0.081,0
6.418,0.027,0.055,3.281,0.483,-0.791,10.637,6.986,0.027,0.055,-0.707,0.154,0.176,-5.611,-0.457,-0.756,0
4.437,0.025,0.042,4.009,-0.55,-0.353,19.968,4.284,0.031,0.039,-0.73,0.186,0.735,-6.146,-1.332,-0.333,0
7.356,0.048,0.058,5.629,-0.281,0.011,8.91,18.789,0.066,0.048,-0.636,0.216,-0.23,-1.727,0.121,0.169,0
16.492,0.051,0.043,8.57,-0.976,-1.0,41.735,17.445999999999998,0.067,0.061,-0.67,0.271,1.882,-2.811,2.183,-1.423,0
5.195,0.043,0.064,7.2,-0.818,-0.793,15.368,6.719,0.015,0.065,-0.45,0.225,0.419,-3.285,-0.812,-0.242,0
9.529,0.048,0.066,14.089,-0.416,0.096,25.449,1.848,0.054,0.044,-0.307,0.312,0.986,-3.38,-1.155,-1.361,0
3.765,0.052,0.037,4.183,-1.896,-0.055,12.626,4.206,0.097,0.055,-1.041,0.22,0.23,-2.974,-1.131,-0.465,0
7.264,0.055,0.06,4.524,0.075,-1.077,21.273,3.956,0.066,0.074,-1.129,0.231,0.593,-1.469,-1.365,-0.38,0
8.238,0.052,0.061,4.933,-0.1,-0.987,11.454,30.358,0.04,0.065,-0.559,0.186,0.144,-2.878,0.995,-1.743,0
8.337,0.081,0.055,5.362,-1.305,-0.836,31.852,4.962,0.103,0.102,-0.451,0.178,1.051,-0.659,-0.664,-0.942,0
7.4,0.069,0.033,4.946,-0.546,-0.03,9.086,26.432,0.059,0.167,-1.189,0.241,-0.375,-1.136,0.132,0.889,0
4.191,0.044,0.047,2.888,-0.897,-0.556,16.179,8.746,0.057,0.06,-0.84,0.163,0.49,-3.918,-0.15,-1.502,0
10.817,0.08,0.052,11.5,-0.066,-0.176,5.776,32.958,0.083,0.119,-0.124,0.253,-0.321,-3.307,1.03,-0.692,0
4.082,0.05,0.053,9.01,-1.09,-1.287,12.944,3.439,0.045,0.068,-0.167,0.215,0.306,-4.227,-0.779,-1.421,0
2.796,0.036,0.045,2.813,-1.026,-0.901,8.632,9.459,0.051,0.054,-0.939,0.175,-0.047,-3.286,-1.433,0.387,0
7.548,0.083,0.077,8.397,-0.443,-1.299,5.885,9.138,0.071,0.109,-0.571,0.259,-0.384,-2.659,-1.07,0.246,0
2.822,0.041,0.049,3.311,-1.249,-0.788,10.244,5.371,0.052,0.053,-0.97,0.194,-0.156,-1.487,-0.679,-0.749,0
5.516,0.052,0.061,3.919,-1.12,-0.198,14.733,9.105,0.035,0.094,-0.831,0.196,-0.156,-0.066,-0.369,-0.413,0
19.126,0.069,0.068,6.39,-0.912,-1.853,18.2695,61.029,0.115,0.061,-0.747,0.241,1.909,-0.65,2.095,-1.528,0
8.678,0.074,0.085,6.669,-0.377,-0.165,10.782,6.999,0.096,0.082,-0.464,0.216,-0.321,-0.73,-1.008,-0.051,0
7.262,0.046,0.069,16.516,-0.622,-1.427,20.198,4.722,0.059,0.049,0.252,0.263,0.493,-1.221,-0.663,-1.061,0
3.35,0.016,0.016,0.232,-1.286,-1.308,25.988,10.151,0.015,0.033,-1.934,0.09,1.022,-3.427,-1.133,0.379,0
6.967,0.041,0.054,1.804,-0.391,-0.192,24.053,11.29,0.053,0.047,-1.057,0.144,0.942,-4.241,-0.343,-0.074,0
9.411,0.074,0.064,13.104,-0.551,-0.147,12.863,19.458,0.093,0.092,-0.156,0.282,-0.59,0.372,0.53,-1.725,0
6.298,0.048,0.054,7.224,-0.498,0.054,16.793,2.234,0.062,0.098,-0.63,0.245,0.512,-3.47,-1.684,-0.677,0
5.739,0.051,0.059,2.216,-0.767,-1.42,25.356,4.973,0.042,0.062,-1.268,0.183,0.507,0.233,-0.526,-1.649,0
13.354,0.074,0.061,8.71,-0.646,-0.763,39.752,25.651,0.092,0.095,-0.241,0.222,1.415,-0.141,0.785,-1.184,0
3.699,0.035,0.038,0.754,-1.611,-0.594,12.241,21.566,0.022,0.047,-1.704,0.137,0.18,-2.633,0.627,-1.572,0
4.349,0.035,0.047,2.759,-0.702,-0.244,10.066,12.839,0.042,0.038,-0.856,0.16,0.089,-3.576,-0.303,0.08,0
9.724,0.065,0.081,19.526,-0.989,-0.681,23.661,3.503,0.043,0.113,0.275,0.3,0.585,-0.593,-0.75,-1.544,0
2.305,0.027,0.037,1.118,-1.37,-1.063,16.175,7.582,0.029,0.04,-1.348,0.137,0.369,-2.043,-1.125,0.082,0
3.687,0.039,0.038,4.557,-1.173,-0.654,6.81,18.021,0.048,0.057,-0.54,0.17,-0.35,-2.225,-0.09,0.401,0
6.695,0.049,0.058,8.452,-0.07,-0.592,2.951,13.746,0.063,0.074,-0.473,0.249,-0.615,-4.71,-0.033,-0.239,0
9.54,0.052,0.048,2.902,-1.727,-0.871,39.368,21.573,0.046,0.051,-0.864,0.168,1.717,-2.25,0.321,0.105,0
9.064,0.059,0.083,11.449,-0.846,-0.33,23.618,4.408,0.062,0.063,-0.118,0.251,0.789,-1.963,-0.873,-0.683,0
11.033,0.085,0.088,10.474,-0.157,-1.588,25.289,5.232,0.079,0.092,-0.518,0.285,0.527,0.136,-0.686,-0.776,0
8.509,0.095,0.065,1.907,-1.407,-0.59,21.792,17.662,0.129,0.118,-1.03,0.146,-0.138,1.513,-0.675,0.864,0
9.167,0.055,0.053,9.356,-0.8,-1.272,34.597,12.915,0.061,0.094,-0.123,0.213,1.31,-1.177,-0.063,-0.326,0
3.302,0.037,0.03,2.038,-1.011,-0.311,17.607,3.993,0.055,0.061,-1.192,0.172,0.552,-3.334,-0.674,-1.574,0
3.756,0.023,0.038,1.786,-1.159,-2.032,27.791,1.176,0.022,0.03,-1.221,0.163,1.133,-3.661,-1.782,-1.049,0
4.384,0.058,0.057,2.296,-0.583,-0.902,11.121,4.15,0.063,0.09,-1.052,0.168,0.116,-2.813,-1.19,-0.433,0
3.951,0.022,0.019,1.473,-2.048,-0.573,23.258,14.352,0.022,0.036,-1.173,0.141,0.798,-2.227,-0.429,0.388,0
11.083,0.067,0.069,6.312,-0.265,0.0,17.381,31.741,0.069,0.104,-0.377,0.191,0.202,-0.578,0.83,0.027,0
5.418,0.046,0.029,0.715,-0.88,-0.471,12.465,30.424,0.031,0.111,-1.302,0.082,-0.209,-0.541,0.864,-0.309,0
8.299,0.063,0.077,12.737,-0.216,-0.761,15.992,2.086,0.057,0.084,0.025,0.247,0.473,-3.732,-1.047,-1.511,0
4.763,0.052,0.06,4.37,-0.448,-1.461,12.009,6.375,0.109,0.043,-0.982,0.22,0.262,-5.288,-0.738,-0.387,0
6.22,0.044,0.065,3.717,-0.212,-0.07,5.681,9.09,0.061,0.048,-0.823,0.19,-0.546,-2.066,-0.599,-0.081,0
12.711,0.074,0.083,17.04,-0.34,-0.499,29.184,10.47,0.064,0.105,-0.091,0.324,0.988,-1.192,-1.147,0.419,0
6.714,0.047,0.057,9.412,-0.22,0.021,7.808,6.639,0.059,0.076,-0.339,0.249,-0.949,-0.549,-0.869,-0.201,0
8.371,0.055,0.047,0.421,-0.309,0.361,8.918,29.137,0.041,0.083,-1.829,0.11,-0.324,-1.364,0.673,0.169,0
4.029,0.052,0.047,2.64,-0.691,-1.184,18.033,3.402,0.041,0.097,-1.203,0.192,0.589,-3.644,-1.299,-0.537,0
6.853,0.044,0.057,6.283,-0.927,-0.689,22.041,19.111,0.06,0.042,-0.631,0.229,0.694,-1.901,0.483,-1.144,0
16.059,0.045,0.077,15.869,0.0,0.617,38.414,9.12,0.071,0.042,-1.201,0.376,1.21,0.417,-0.979,0.201,0
9.433,0.087,0.072,15.597,-0.755,-0.341,18.758,4.007,0.146,0.073,-0.257,0.325,0.114,0.147,-1.337,-0.382,0
6.492,0.033,0.033,2.96,-1.91,-0.222,32.169,12.067,0.045,0.05,-0.834,0.165,1.317,-2.32,0.065,-1.062,0
2.558,0.035,0.033,2.883,-2.154,-0.365,13.764,5.295,0.046,0.044,-0.957,0.179,0.28,-2.661,-1.044,-0.305,0
7.687,0.075,0.046,2.558,-0.896,-0.369,16.485,28.18,0.065,0.168,-0.874,0.153,-0.139,0.335,0.722,-0.097,0
6.869,0.081,0.061,8.773,-1.098,-1.03,16.744,10.232,0.076,0.145,-0.021,0.163,0.15,-0.549,-0.332,-0.261,0
5.683,0.035,0.044,4.663,-0.302,-1.569,24.445,9.107,0.033,0.07,-0.78,0.21,0.97,-4.806,-1.791,0.4,0
3.04,0.031,0.025,1.803,-0.783,-0.334,17.341,1.115,0.048,0.079,-1.466,0.178,0.475,-2.412,-2.034,-0.995,0
6.684,0.037,0.05,7.397,-1.135,-1.068,22.485,25.046,0.041,0.052,-0.294,0.203,0.602,-1.071,0.778,-1.581,0
2.982,0.024,0.036,1.013,-1.624,-0.375,15.64,10.452,0.024,0.036,-1.446,0.14,0.286,-1.656,-0.74,0.213,0
4.339,0.041,0.041,5.085,-1.579,-0.971,24.957,4.343,0.036,0.07,-0.575,0.194,0.925,-2.658,-0.765,-0.922,0
2.678,0.031,0.032,0.505,-1.275,-0.639,9.452,15.328,0.009,0.094,-1.892,0.122,-0.836,-0.192,0.11,-0.302,0
13.001,0.083,0.082,17.594,-0.286,0.466,17.792,9.566,0.098,0.099,0.292,0.271,0.607,-5.305,-1.342,0.379,0
15.196,0.082,0.061,7.356,-0.961,-0.95,46.39,30.261,0.123,0.084,-0.599,0.244,1.746,0.021,0.968,-1.149,0
14.099,0.038,0.047,7.19,-0.797,0.59,42.945,25.826,0.024,0.078,-0.469,0.227,1.635,-0.346,0.671,-0.299,0
1.359,0.029,0.028,4.167,-1.871,-1.426,11.525,2.639,0.031,0.049,-0.819,0.202,0.163,-3.046,-1.322,-0.738,0
5.744,0.05,0.052,15.223,-0.379,-1.316,10.42,6.229,0.084,0.062,-0.466,0.338,0.101,-3.328,-0.635,-0.582,0
10.633,0.089,0.069,1.165,-1.633,0.108,26.993,20.037,0.119,0.107,-1.39,0.145,-0.341,2.831,-0.352,0.847,0
7.411,0.062,0.062,13.69,-1.118,-0.089,11.865,10.793,0.061,0.086,-0.191,0.294,-0.495,-0.038,-0.734,0.248,0
4.009,0.025,0.044,5.495,-1.321,-1.603,24.797,4.806,0.029,0.043,-0.625,0.212,0.966,-3.683,-0.633,-1.117,0
5.525,0.038,0.028,0.568,-1.63,0.075,26.722,9.535,0.035,0.058,-1.765,0.123,0.41,0.933,-0.88,0.198,0
9.186,0.068,0.084,7.328,-0.399,-0.35,16.254,12.196,0.071,0.084,-0.44,0.226,-0.12,0.228,-0.061,-0.477,0
2.342,0.019,0.023,1.284,-1.629,-0.868,19.544,6.516,0.026,0.057,-1.276,0.142,0.662,-3.357,-0.975,-0.144,0
2.421,0.021,0.042,0.899,-0.72,-0.728,8.495,7.432,0.023,0.033,-1.56,0.14,-0.024,-3.894,-0.641,-0.309,0
10.807,0.081,0.061,17.179,-0.66,-0.321,22.063,17.964,0.1,0.116,0.236,0.275,0.715,-2.068,-0.07,0.368,0
12.683,0.079,0.082,14.42,-0.575,-0.476,34.368,5.246,0.099,0.099,-0.074,0.289,1.362,-1.601,-0.838,-0.514,0
8.444,0.081,0.092,5.31,-0.957,-1.003,14.047,14.218,0.089,0.065,-0.646,0.211,0.265,-2.297,0.25,-1.692,0
5.904,0.055,0.05,5.398,-0.586,-0.062,4.605,14.04,0.063,0.079,-1.079,0.244,-0.496,-3.074,-0.479,0.403,0
2.667,0.029,0.031,0.96,-1.501,-0.704,9.93,16.67,0.023,0.066,-1.509,0.141,-0.893,-0.007,-0.27,0.468,0
7.528,0.05,0.066,5.692,-0.202,-0.837,2.814,26.14,0.055,0.08,-0.759,0.229,-1.109,-2.37,0.722,-0.465,0
5.887,0.06,0.059,11.794,-1.098,-0.803,17.06,3.301,0.071,0.063,-0.289,0.28,0.467,-2.508,-0.9,-1.073,0
7.33,0.044,0.069,10.085,-0.456,-0.298,17.464,7.461,0.033,0.057,-0.562,0.283,0.316,-1.133,-1.07,0.043,0
3.044,0.031,0.042,5.449,-0.992,-0.982,12.314,8.694,0.023,0.064,-0.982,0.24,-0.597,0.247,-0.727,-0.015,0
11.243,0.113,0.086,4.679,-0.224,-0.314,12.993,15.883,0.131,0.145,-0.775,0.21,-0.088,-0.781,0.117,-0.223,0
4.671,0.044,0.048,1.92,-0.601,-1.59,24.325,2.134,0.059,0.055,-1.57,0.185,0.968,-5.079,-1.522,-0.782,0
10.413,0.084,0.076,14.262,-0.312,-0.728,18.313,13.081,0.102,0.135,-0.371,0.32,0.455,-1.717,0.097,-0.819,0
7.641,0.083,0.06,8.872,-0.513,-0.852,7.206,17.143,0.064,0.117,-0.29,0.233,-0.628,-1.201,0.412,-1.989,0
9.729,0.089,0.046,3.819,-0.704,-0.41,31.484,13.34,0.152,0.17,-1.213,0.221,0.294,2.264,-0.917,0.606,0
18.23,0.075,0.113,7.26,-0.121,-1.455,41.995,33.2,0.071,0.079,-0.82,0.261,1.908,-2.964,0.849,0.155,0
5.068,0.056,0.044,2.253,-0.671,-0.858,18.237,12.469,0.072,0.069,-0.995,0.159,0.625,-4.637,-0.219,-0.088,0
9.402,0.059,0.085,3.64,0.069,0.091,14.096,6.103,0.042,0.089,-0.957,0.201,0.294,-2.571,-1.551,0.019,0
9.693,0.091,0.091,16.189,-0.571,-0.704,8.641,4.518,0.129,0.068,-0.098,0.314,-0.33,-1.451,-1.043,-0.463,0
7.019,0.042,0.057,6.041,0.356,-1.493,7.576,14.335,0.031,0.073,-0.371,0.181,-0.071,-4.912,0.206,-1.01,0
6.959,0.058,0.072,8.583,-0.464,-0.511,5.766,11.199,0.053,0.087,-0.14,0.198,-0.503,-2.16,-0.266,-0.21,0
5.883,0.036,0.035,11.23,-1.81,0.007,24.733,3.333,0.09,0.041,-0.034,0.232,0.84,-1.856,-1.267,-0.578,0
4.683,0.039,0.055,4.207,-0.618,-0.67,12.28,11.53,0.024,0.056,-0.696,0.188,0.253,-3.875,-0.183,-0.315,0
6.073,0.047,0.047,8.621,-1.084,-0.644,24.238,8.619,0.072,0.065,-0.624,0.268,0.927,-3.451,-0.254,-0.868,0
9.16,0.043,0.067,24.096,-0.508,0.291,8.742,5.185,0.05,0.047,0.216,0.36,-0.049,-3.129,-0.947,-0.407,0
6.24,0.071,0.049,15.78,-1.07,-0.896,12.836,7.562,0.068,0.116,0.27,0.246,0.227,-2.734,-0.245,-1.681,0
10.718,0.084,0.065,8.416,-0.955,-1.408,29.504,23.555,0.095,0.102,-0.19,0.206,1.238,-3.448,0.686,-1.049,0
1.097,0.019,0.037,0.957,-1.5695,-0.732,8.629,1.46,0.022,0.018,-1.464,0.137,-0.069,-2.996,-1.778,-0.916,0
13.559,0.034,0.043,3.917,-1.224,-0.468,40.4,52.587,0.033,0.039,-1.172,0.221,1.821,-3.175,1.55,0.056,0
7.696,0.076,0.075,7.889,-1.123,-0.357,18.513,4.174,0.103,0.074,-0.268,0.21,0.42,-1.382,-0.84,-0.822,0
14.72,0.088,0.084,13.316,-1.03,-1.054,41.466,15.949,0.083,0.11,-0.012,0.263,1.78,-1.884,0.352,-2.202,0
1.803,0.029,0.035,1.784,-1.548,-0.594,10.852,3.496,0.014,0.059,-1.231,0.164,0.14,-3.487,-0.937,-0.899,0
8.635,0.074,0.058,14.731,-0.353,-0.328,14.356,10.23,0.054,0.132,-0.032,0.287,0.11,-1.131,-1.493,0.475,0
4.568,0.031,0.038,9.438,-1.057,-2.069,25.675,1.198,0.043,0.04,-0.454,0.264,0.906,-1.97,-1.692,-1.085,0
9.475,0.074,0.073,4.561,0.009,-0.273,20.355,6.628,0.083,0.096,-0.558,0.174,0.074,0.661,-1.045,-0.083,0
11.371,0.091,0.083,11.792,-0.303,-0.072,21.39,4.057,0.168,0.083,-0.143,0.261,0.27,0.219,-1.312,-0.383,0
5.122,0.035,0.052,4.14,-1.38,-0.013,18.053,9.867,0.051,0.037,-1.124,0.223,0.374,-1.269,-1.114,0.344,0
9.661,0.051,0.053,2.517,-0.728,-1.227,37.98,20.051,0.039,0.08,-1.112,0.182,1.671,-2.671,0.511,-0.954,0
5.205,0.039,0.025,4.712,-1.957,-1.754,33.085,4.509,0.069,0.054,-0.631,0.193,1.45,-3.637,-1.414,-0.255,0
7.253,0.052,0.073,4.752,-0.349,-0.596,11.586,16.468,0.071,0.058,-0.934,0.224,0.026,-1.812,0.115,-0.124,0
11.362,0.071,0.091,5.453,-0.425,0.546,13.472,14.749,0.07,0.082,-1.054,0.244,-0.727,0.687,-0.26,0.254,0
10.424,0.083,0.057,6.693,-0.832,-0.268,18.037,36.079,0.105,0.125,-0.771,0.248,0.229,-0.518,1.19,-1.359,0
